iter	Passed	Remaining
698	14191	6111
699	14207	6088
700	14225	6067
701	14241	6045
702	14257	6023
703	14274	6001
704	14294	5981
705	14313	5960
706	14329	5938
707	14345	5916
708	14362	5894
709	14380	5873
710	14395	5851
711	14479	5856
712	14504	5838
713	14537	5823
714	14565	5806
715	14587	5786
716	14606	5765
717	14634	5747
718	14654	5727
719	14673	5706
720	14696	5687
721	14714	5665
722	14739	5647
723	14760	5626
724	14783	5607
725	14801	5586
726	14819	5565
727	14842	5545
728	14864	5525
729	14884	5505
730	14901	5483
731	14927	5465
732	14952	5446
733	14968	5424
734	14987	5403
735	15007	5383
736	15050	5370
737	15073	5351
738	15094	5331
739	15112	5309
740	15131	5288
741	15150	5267
742	15167	5246
743	15187	5225
744	15211	5206
745	15228	5184
746	15244	5162
747	15260	5141
748	15278	5119
749	15303	5101
750	15321	5079
751	15337	5058
752	15354	5036
753	15370	5014
754	15386	4993
755	15403	4971
756	15418	4949
757	15434	4927
758	15451	4906
759	15517	4900
760	15565	4888
761	15596	4871
762	15624	4853
763	15653	4835
764	15673	4814
765	15691	4793
766	15711	4772
767	15730	4751
768	15756	4733
769	15779	4713
770	15805	4694
771	15829	4674
772	15845	4653
773	15864	4632
774	15880	4610
775	15897	4588
776	15914	4567
777	15930	4545
778	15955	4526
779	15979	4507
780	16001	4486
781	16022	4466
782	16042	4446
783	16068	4427
784	16097	4408
785	16114	4387
786	16135	4366
787	16162	4348
788	16179	4326
789	16197	4305
790	16214	4284
791	16233	4263
792	16260	4244
793	16276	4222
794	16291	4200
795	16307	4179
796	16326	4158
797	16347	4137
798	16364	4116
799	16381	4095
800	16397	4073
801	16414	4052
802	16430	4030
803	16448	4009
804	16463	3987
805	16480	3966
806	16499	3946
807	16516	3924
808	16534	3903
809	16617	3897
810	16641	3878
811	16660	3857
812	16737	3849
813	16766	3831
814	16783	3809
815	16798	3787
816	16816	3766
817	16835	3745
818	16853	3724
819	16869	3703
820	16884	3681
821	16902	3660
822	16918	3638
823	16935	3617
824	16951	3595
825	16977	3576
826	17005	3557
827	17030	3537
828	17050	3516
829	17070	3496
830	17089	3475
831	17107	3454
832	17129	3434
833	17156	3414
834	17180	3394
835	17199	3373
836	17224	3354
837	17247	3334
838	17270	3314
839	17286	3292
840	17301	3271
841	17321	3250
842	17341	3229
843	17363	3209
844	17388	3189
845	17407	3168
846	17426	3147
847	17442	3126
848	17459	3105
849	17475	3083
850	17491	3062
851	17506	3041
852	17523	3019
853	17540	2998
854	17557	2977
855	17582	2957
856	17603	2937
857	17729	2934
858	17848	2929
859	17874	2909
860	17925	2893
861	17947	2873
862	17966	2852
863	17983	2830
864	18001	2809
865	18017	2787
866	18036	2766
867	18062	2746
868	18083	2726
869	18101	2704
870	18120	2683
871	18139	2662
872	18159	2641
873	18185	2621
874	18205	2600
875	18224	2579
876	18244	2558
877	18262	2537
878	18280	2516
879	18301	2495
880	18322	2474
881	18338	2453
