iter	Logloss
0	0.6576792329
1	0.6233203837
2	0.6015383049
3	0.5774745754
4	0.5553031259
5	0.5346221026
6	0.5146726426
7	0.4999940239
8	0.4826694281
9	0.4652099866
10	0.4488313346
11	0.4390096184
12	0.4252242601
13	0.4100785728
14	0.3995513055
15	0.3879445398
16	0.3780079557
17	0.3692421105
18	0.3603083785
19	0.3524224555
20	0.3473047111
21	0.3434877324
22	0.337653874
23	0.3321783056
24	0.3260890771
25	0.3226694346
26	0.3188577398
27	0.3182247112
28	0.3155000296
29	0.31058725
30	0.3064936735
31	0.3044499802
32	0.3026976102
33	0.3005560909
34	0.2985940806
35	0.2960819349
36	0.2923461765
37	0.2889368681
38	0.2872819487
39	0.2845481204
40	0.2822890224
41	0.2810451527
42	0.2800109192
43	0.2777659943
44	0.2758201432
45	0.2743214222
46	0.2723219294
47	0.2713422277
48	0.2703408254
49	0.2687215868
50	0.267625852
51	0.2665588632
52	0.2655966286
53	0.2638464436
54	0.2624718767
55	0.2615048079
56	0.2605545556
57	0.2596408241
58	0.2594013922
59	0.2581873116
60	0.257624554
61	0.2566630561
62	0.2548445136
63	0.2533548093
64	0.2529290017
65	0.2522491942
66	0.2514001612
67	0.2501223555
68	0.2494414028
69	0.2483911735
70	0.2474611562
71	0.2468516736
72	0.2458903646
73	0.2449047283
74	0.2444721989
75	0.2430803256
76	0.2422691718
77	0.2418622844
78	0.2416414833
79	0.2409851926
80	0.2406085028
81	0.239546713
82	0.2394982697
83	0.2387573627
84	0.2381535868
85	0.2375690384
86	0.2368178959
87	0.2360254946
88	0.2353707985
89	0.2344751035
90	0.2340892666
91	0.2337298626
92	0.2331036886
93	0.2326189304
94	0.2320964367
95	0.231492178
96	0.2311634183
97	0.2307347124
98	0.2300684588
99	0.2298519281
100	0.2294927059
101	0.2291635945
102	0.2287344389
103	0.228362937
104	0.2278597104
105	0.2276772572
106	0.2273290489
107	0.2265554775
108	0.2264095545
109	0.2262062955
110	0.2254478217
111	0.2252677158
112	0.224806632
113	0.2247337595
114	0.2243338627
115	0.2242176768
116	0.2239995249
117	0.2237135939
118	0.2228078403
119	0.222681343
120	0.2224390756
121	0.2216356295
122	0.2212808114
123	0.2210173975
124	0.2207864458
125	0.2207641268
126	0.2206365203
127	0.220420565
128	0.2200299797
129	0.2197823733
130	0.2192910867
131	0.2191536455
132	0.2186074071
133	0.2183876784
134	0.2180765275
135	0.2177652398
136	0.2175650938
137	0.2172225754
138	0.2170828992
139	0.2167423597
140	0.2163560827
141	0.216226869
142	0.2158287359
143	0.2156782162
144	0.2155086974
145	0.2151681593
146	0.2147910753
147	0.2138829253
148	0.2135632477
149	0.2128926721
150	0.2126887069
151	0.2125268084
152	0.2124672447
153	0.2122276189
154	0.2120213365
155	0.2118156424
156	0.2116716873
157	0.211473395
158	0.2110682021
159	0.2110120806
160	0.2105770463
161	0.2104773344
162	0.2100093685
163	0.2100049638
164	0.2095558326
165	0.2090944165
166	0.2089414193
167	0.2087215701
168	0.2083617666
169	0.2081722196
170	0.2078366521
171	0.2073762076
172	0.2072266502
173	0.2069702456
174	0.2067585055
175	0.2067582886
176	0.2065173559
177	0.2062664281
178	0.2061607367
179	0.2061450406
180	0.2053129281
181	0.2052181347
182	0.2050471204
183	0.2048008672
184	0.2045279053
185	0.2045203008
186	0.2043836683
187	0.204216631
188	0.2040841883
189	0.2039282515
190	0.2037563838
191	0.2033309902
192	0.2031799385
193	0.2031413529
194	0.2029666395
195	0.2027990427
196	0.2024402137
197	0.2024106411
198	0.2018401328
199	0.2016402171
200	0.2016369065
201	0.201148645
202	0.2009432869
203	0.2006716233
204	0.200669519
205	0.2003816104
206	0.2003558172
207	0.2002577463
208	0.1999165065
209	0.1996327817
210	0.1994955231
211	0.199371504
212	0.1991752019
213	0.1988667555
214	0.1987594666
215	0.1986805404
216	0.1985336481
217	0.1982951915
218	0.1981927957
219	0.1980881335
220	0.1979774805
221	0.1975870553
222	0.1974244303
223	0.1972003047
224	0.196912308
225	0.1967553921
226	0.1966623919
227	0.196568653
228	0.196317627
229	0.1961264414
230	0.1959848305
231	0.1958123159
232	0.1954572958
233	0.1953314664
234	0.1949761918
235	0.1946628927
236	0.1941960578
237	0.1941152944
238	0.1940428336
239	0.1939527429
240	0.1933645473
241	0.1931053654
242	0.1929632638
243	0.192821238
244	0.1926450092
245	0.1924629033
246	0.1924092379
247	0.1917867498
248	0.1915630352
249	0.1914201284
250	0.191397708
251	0.1911339402
252	0.1910175396
253	0.1908735068
254	0.1905988128
255	0.1904102756
256	0.1901773568
257	0.1898111271
258	0.1897941115
259	0.1897039399
260	0.1894575971
261	0.1891537544
262	0.1890992475
263	0.1889936996
264	0.1885612567
265	0.1885430865
266	0.1884207662
267	0.1882823231
268	0.1881649784
269	0.1881216868
270	0.1880428432
271	0.1880213958
272	0.1875396045
273	0.1873644013
274	0.1869722756
275	0.1868234204
276	0.1865476086
277	0.1863234693
278	0.1859309183
279	0.1857284624
280	0.1853390707
281	0.1852739338
282	0.1850608933
283	0.1849039397
284	0.1847587499
285	0.1844628496
286	0.1842030388
287	0.1836893086
288	0.1834615743
289	0.1828737499
290	0.1827446424
291	0.1826449277
292	0.1825782636
293	0.1823519158
294	0.1822589336
295	0.1821529962
296	0.1820845225
297	0.1819930599
298	0.1819323884
299	0.1817526877
300	0.1816132926
301	0.1810461014
302	0.1809524367
303	0.1806297192
304	0.1804714625
305	0.180361995
306	0.1801615611
307	0.1800545436
308	0.1797705564
309	0.179555885
310	0.1793183878
311	0.1793107036
312	0.1790313613
313	0.1789440547
314	0.1789219218
315	0.1785978815
316	0.178446071
317	0.1783361928
318	0.1782669154
319	0.1780821736
320	0.1780641026
321	0.1780348612
322	0.1778632306
323	0.1778160757
324	0.1777682142
325	0.177411376
326	0.177223971
327	0.1770657902
328	0.1770453145
329	0.1768446287
330	0.1764885745
331	0.1762215587
332	0.1758635814
333	0.1755514432
334	0.1751322911
335	0.1749937952
336	0.1746205031
337	0.1744519343
338	0.1742731914
339	0.1742371074
340	0.1741855727
341	0.1737666194
342	0.1736761685
343	0.1735607107
344	0.1731489792
345	0.1731213734
346	0.172871771
347	0.1726923367
348	0.172419597
349	0.1722158677
350	0.1718507865
351	0.1716825688
352	0.171465148
353	0.1712958719
354	0.1711546681
355	0.1710595844
356	0.1709338716
357	0.1707609437
358	0.1705220362
359	0.1704066795
360	0.1703428555
361	0.1701838374
362	0.1699192866
363	0.1697677961
364	0.1696824406
365	0.1695503036
366	0.1694186963
367	0.1691642668
368	0.1688329503
369	0.1685313581
370	0.1682484154
371	0.1682323159
372	0.1681378507
373	0.1680439847
374	0.1679578828
375	0.1678551547
376	0.1677111975
377	0.167429414
378	0.167107197
379	0.1669612976
380	0.1668520434
381	0.1667907164
382	0.1666403561
383	0.1665506649
384	0.166191987
385	0.166025498
386	0.1657109889
387	0.1656124933
388	0.1653578441
389	0.1652302862
390	0.1651808439
391	0.1650655462
392	0.1648261793
393	0.1646259678
394	0.1644516551
395	0.164271092
396	0.1641389098
397	0.1640721338
398	0.1640086446
399	0.1638628715
400	0.1636626095
401	0.163280051
402	0.1631399991
403	0.1630415931
404	0.1629588884
405	0.1627818541
406	0.1624902882
407	0.1623923959
408	0.162349483
409	0.1620304726
410	0.1619865776
411	0.1619456806
412	0.1618157425
413	0.1616246769
414	0.1615474095
415	0.1612003605
416	0.1610800828
417	0.1610413087
418	0.1608741915
419	0.160756498
420	0.1607334569
421	0.1606816134
422	0.1601734474
423	0.1600780547
424	0.1599317854
425	0.1598156857
426	0.1596001087
427	0.1595148975
428	0.1593293557
429	0.1592302307
430	0.1592146006
431	0.1590771247
432	0.1589738523
433	0.1587313993
434	0.1586832226
435	0.1585980299
436	0.1584899012
437	0.1581951211
438	0.1580510548
439	0.1579487629
440	0.1578008116
441	0.1577670715
442	0.1576585114
443	0.1573487594
444	0.1572109185
445	0.1571966759
446	0.1570083911
447	0.1569496385
448	0.1567836155
449	0.1567700381
450	0.1567564298
451	0.1566855505
452	0.1565686043
453	0.156356561
454	0.1561513215
455	0.1561098623
456	0.1559984811
457	0.1557219702
458	0.1556389453
459	0.155515885
460	0.1552711203
461	0.1550852886
462	0.1548928648
463	0.1548214206
464	0.1546455781
465	0.1545190968
466	0.1544696888
467	0.1542813902
468	0.1541396911
469	0.1538532908
470	0.153633503
471	0.1534947773
472	0.1534133729
473	0.1532290835
474	0.1527540615
475	0.1526228441
476	0.152370949
477	0.152207789
478	0.1521855871
479	0.1520739018
480	0.1518260608
481	0.1516730729
482	0.1516429615
483	0.1514091838
484	0.1513867637
485	0.1512561801
486	0.1511077424
487	0.1507720184
488	0.1507052925
489	0.1506878592
490	0.150460218
491	0.1502093186
492	0.1501126184
493	0.1499657773
494	0.1498727287
495	0.1498017734
496	0.1495659324
497	0.1495022122
498	0.1494065835
499	0.1492852149
500	0.1492550169
501	0.1491914767
502	0.1490030711
503	0.1488214744
504	0.1486846432
505	0.1485303817
506	0.1482820487
507	0.1482070393
508	0.1479261567
509	0.1475851574
510	0.1473636106
511	0.1470746454
512	0.1469910493
513	0.1468837693
514	0.146825659
515	0.1465980353
516	0.1464074525
517	0.1461414479
518	0.1461133272
519	0.1459905302
520	0.1458228777
521	0.1456521762
522	0.1454207759
523	0.1453185874
524	0.145287092
525	0.1452171214
526	0.1451649938
527	0.1449552965
528	0.1448182913
529	0.1446574645
530	0.1446219294
531	0.144425574
532	0.1442765658
533	0.1441092919
534	0.1439626064
535	0.14395227
536	0.1437930205
537	0.1437302534
538	0.1437106594
539	0.1435180762
540	0.1433875777
541	0.1433463958
542	0.1430675273
543	0.1429222591
544	0.1427178544
545	0.1426829655
546	0.1426355988
547	0.1425199704
548	0.1423502054
549	0.142176918
550	0.1421376499
551	0.1419778466
552	0.1419244533
553	0.1416653442
554	0.1415028222
555	0.1413134822
556	0.1411017817
557	0.1410460851
558	0.1409752656
559	0.1406829834
560	0.1405362352
561	0.1404800324
562	0.1404621168
563	0.1404449813
564	0.1402465855
565	0.1401650159
566	0.1399566413
567	0.1399311517
568	0.1398198755
569	0.1394717947
570	0.1393799296
571	0.1391995298
572	0.1390825223
573	0.1390724337
574	0.139056023
575	0.1387419827
576	0.1385110238
577	0.1383372479
578	0.1382370368
579	0.1380859754
580	0.1379882743
581	0.1379486484
582	0.1376565986
583	0.1375514997
584	0.13731594
585	0.1372117351
586	0.1370796814
587	0.1370480779
588	0.1369505286
589	0.1368749442
590	0.1366612906
591	0.136544359
592	0.1364270686
593	0.1362827915
594	0.1361452261
595	0.1359925623
596	0.1357225058
597	0.1355858406
598	0.1354281506
599	0.1352958423
600	0.1351245364
601	0.1349293144
602	0.134903666
603	0.1347271941
604	0.1346354149
605	0.1345991102
606	0.1345983568
607	0.1342358771
608	0.134089058
609	0.1340233296
610	0.1339658981
611	0.1339652389
612	0.1339447565
613	0.1338940809
614	0.1335067351
615	0.1333692794
616	0.1332506469
617	0.1331454654
618	0.1329407705
619	0.1326238262
620	0.1325132442
621	0.1324714532
622	0.132341589
623	0.1323232658
624	0.1321438929
625	0.1319670972
626	0.1319655243
627	0.1317834069
628	0.1317575097
629	0.1317542943
630	0.1317290597
631	0.1315444782
632	0.1312512233
633	0.1311412535
634	0.1308777619
635	0.1308563292
636	0.1307316264
637	0.1305590179
638	0.1305225829
639	0.1303506234
640	0.1303185383
641	0.1302841951
642	0.1300901583
643	0.1299689693
644	0.129958592
645	0.129930143
646	0.1297947322
647	0.1296747468
648	0.1293651664
649	0.1292835089
650	0.1291732013
651	0.1290544374
652	0.1289276836
653	0.1289047709
654	0.128732457
