iter	Passed	Remaining
474	9683	10702
475	9790	10777
476	9866	10817
477	10038	10962
478	10105	10991
479	10145	10991
480	10180	10984
481	10228	10992
482	10260	10982
483	10313	10995
484	10404	11047
485	10599	11210
486	10644	11212
487	10670	11195
488	10701	11182
489	10735	11174
490	10762	11156
491	10785	11136
492	10809	11116
493	10843	11107
494	10881	11100
495	10914	11090
496	10980	11113
497	11017	11106
498	11144	11189
499	11227	11227
500	11292	11247
501	11402	11311
502	11425	11288
503	11453	11271
504	11481	11254
505	11510	11237
506	11536	11217
507	11565	11201
508	11596	11186
509	11629	11173
510	11663	11161
511	11690	11142
512	11722	11128
513	11777	11135
514	11801	11113
515	11826	11093
516	11858	11078
517	11888	11061
518	11918	11045
519	11946	11027
520	11974	11009
521	12002	10991
522	12030	10972
523	12059	10954
524	12088	10937
525	12112	10915
526	12190	10941
527	12253	10954
528	12295	10947
529	12323	10928
530	12348	10906
531	12372	10883
532	12409	10872
533	12440	10856
534	12477	10845
535	12523	10841
536	12582	10848
537	12618	10835
538	12664	10832
539	12698	10816
540	12746	10814
541	12790	10807
542	12836	10803
543	12859	10779
544	12884	10756
545	12908	10733
546	12938	10714
547	12967	10696
548	12996	10676
549	13023	10655
550	13050	10634
551	13074	10610
552	13099	10588
553	13120	10562
554	13143	10538
555	13158	10507
556	13178	10481
557	13196	10453
558	13213	10423
559	13229	10394
560	13346	10444
561	13364	10415
562	13394	10396
563	13417	10372
564	13435	10344
565	13451	10314
566	13471	10287
567	13490	10260
568	13508	10232
569	13527	10205
570	13546	10177
571	13567	10151
572	13584	10123
573	13603	10095
574	13622	10068
575	13641	10041
576	13660	10014
577	13680	9987
578	13704	9964
579	13723	9937
580	13739	9908
581	13755	9879
582	13773	9851
583	13791	9824
584	13810	9797
585	13827	9769
586	13849	9744
587	13868	9717
588	13884	9688
589	13904	9662
590	13924	9636
591	13941	9608
592	13957	9579
593	13974	9551
594	13990	9523
595	14009	9496
596	14028	9469
597	14048	9444
598	14069	9418
599	14090	9393
600	14109	9366
601	14138	9347
602	14158	9321
603	14181	9297
604	14202	9272
605	14219	9245
606	14239	9219
607	14259	9193
608	14275	9165
609	14289	9135
610	14304	9107
611	14322	9080
612	14340	9053
613	14358	9026
614	14420	9027
615	14449	9007
616	14471	8983
617	14500	8962
618	14535	8946
619	14556	8921
620	14579	8897
621	14604	8875
622	14627	8851
623	14651	8828
624	14674	8804
625	14698	8781
626	14729	8762
627	14755	8740
628	14781	8718
629	14800	8692
630	14819	8666
631	14838	8640
632	14854	8612
633	14870	8584
634	14886	8556
635	14901	8528
636	14920	8502
637	14939	8476
638	14956	8449
639	14972	8422
640	14989	8394
641	15008	8369
642	15026	8342
643	15046	8317
644	15065	8291
645	15079	8263
646	15095	8235
647	15110	8208
648	15126	8180
649	15142	8153
650	15159	8127
651	15179	8102
652	15201	8077
653	15223	8053
654	15244	8029
655	15265	8005
656	15287	7980
657	15308	7956
658	15326	7930
659	15346	7905
660	15367	7881
661	15392	7858
662	15473	7864
663	15502	7844
664	15521	7818
665	15540	7793
666	15560	7768
667	15581	7743
668	15603	7720
669	15627	7696
670	15651	7674
671	15685	7656
672	15705	7631
673	15728	7607
674	15750	7583
675	15772	7559
676	15794	7535
677	15817	7512
678	15835	7486
679	15853	7460
680	15869	7433
681	15886	7407
682	15904	7381
683	15923	7356
684	15941	7330
685	15959	7305
686	15976	7278
687	15991	7251
688	16007	7225
689	16023	7198
690	16039	7172
691	16055	7145
692	16070	7119
693	16089	7094
694	16110	7070
695	16125	7043
696	16139	7016
697	16155	6989
698	16173	6964
699	16186	6937
700	16202	6911
701	16216	6883
702	16232	6857
703	16246	6831
704	16263	6805
705	16280	6779
706	16298	6754
707	16315	6729
708	16331	6703
709	16345	6676
710	16360	6649
711	16377	6624
712	16392	6598
713	16406	6571
714	16424	6546
715	16441	6521
716	16516	6519
717	16543	6497
718	16575	6478
719	16602	6456
720	16623	6432
721	16640	6407
722	16656	6381
723	16672	6355
724	16686	6329
725	16701	6303
726	16717	6277
727	16733	6251
728	16749	6226
729	16764	6200
730	16777	6174
731	16794	6148
732	16812	6123
733	16828	6098
734	16844	6073
735	16865	6049
736	16888	6026
737	16908	6002
738	16929	5979
739	16952	5956
740	16970	5931
741	16988	5907
742	17007	5882
743	17029	5859
744	17085	5848
745	17107	5824
746	17127	5800
747	17146	5776
748	17169	5753
749	17189	5729
750	17209	5705
751	17228	5681
752	17252	5659
753	17272	5635
754	17292	5611
755	17310	5586
756	17330	5563
757	17350	5539
758	17368	5515
759	17389	5491
760	17408	5467
761	17426	5442
762	17449	5420
763	17470	5396
764	17489	5372
765	17509	5348
766	17582	5341
767	17602	5317
768	17623	5293
769	17644	5270
770	17660	5245
771	17679	5221
772	17696	5196
773	17714	5172
774	17730	5147
775	17746	5122
776	17762	5097
777	17776	5072
778	17791	5047
779	17806	5022
780	17822	4997
781	17838	4972
782	17854	4948
783	17922	4937
784	17956	4917
785	17980	4895
786	18000	4871
787	18018	4847
788	18037	4823
789	18061	4801
790	18083	4778
791	18103	4754
792	18121	4730
793	18141	4706
794	18162	4683
795	18182	4659
796	18201	4636
797	18222	4612
798	18244	4589
799	18266	4566
800	18287	4543
801	18308	4520
802	18327	4496
803	18347	4472
804	18373	4450
805	18394	4427
806	18416	4404
807	18438	4381
808	18464	4359
809	18492	4337
810	18513	4314
811	18539	4292
812	18561	4269
813	18641	4259
814	18666	4237
815	18692	4214
816	18720	4193
817	18741	4169
818	18757	4145
819	18773	4121
820	18790	4096
821	18806	4072
822	18823	4048
823	18840	4024
824	18856	3999
825	18875	3976
826	18895	3952
827	18919	3930
828	18941	3907
829	18965	3884
830	18989	3861
831	19015	3839
832	19038	3816
833	19061	3793
834	19086	3771
835	19110	3748
836	19136	3726
837	19170	3706
838	19199	3684
839	19223	3661
840	19247	3638
841	19271	3616
842	19295	3593
843	19321	3571
844	19349	3549
845	19385	3528
846	19407	3505
847	19429	3482
848	19449	3459
849	19472	3436
850	19496	3413
851	19515	3389
852	19534	3366
853	19557	3343
854	19577	3320
855	19599	3297
856	19619	3273
857	19772	3272
858	19793	3249
859	19816	3225
860	19834	3202
861	19853	3178
862	19869	3154
863	19884	3129
864	19898	3105
865	19915	3081
866	19930	3057
867	19945	3033
868	19959	3008
869	19973	2984
870	19988	2960
871	20003	2936
872	20019	2912
873	20035	2888
874	20051	2864
875	20068	2840
876	20085	2817
877	20101	2793
878	20130	2771
879	20149	2747
880	20167	2724
881	20191	2701
882	20213	2678
883	20231	2654
884	20250	2631
885	20272	2608
886	20302	2586
887	20328	2563
888	20352	2541
889	20379	2518
890	20411	2496
891	20438	2474
892	20460	2451
893	20560	2437
894	20587	2415
895	20618	2393
896	20651	2371
897	20679	2348
898	20715	2327
899	20738	2304
900	20761	2281
901	20855	2265
902	20881	2243
903	20901	2219
904	20924	2196
905	20953	2173
906	20973	2150
907	20992	2126
908	21009	2103
909	21027	2079
910	21043	2055
911	21060	2032
912	21077	2008
913	21093	1984
914	21109	1961
915	21125	1937
916	21143	1913
917	21162	1890
918	21175	1866
919	21190	1842
920	21205	1818
921	21219	1795
922	21233	1771
923	21247	1747
924	21264	1724
925	21281	1700
926	21297	1677
927	21311	1653
928	21328	1630
929	21343	1606
930	21359	1583
931	21378	1559
932	21397	1536
933	21414	1513
934	21431	1489
935	21447	1466
936	21464	1443
937	21478	1419
938	21494	1396
939	21510	1372
940	21527	1349
941	21546	1326
942	21562	1303
943	21578	1280
944	21594	1256
945	21608	1233
946	21623	1210
947	21638	1186
948	21651	1163
949	21667	1140
950	21681	1117
951	21697	1093
952	21712	1070
953	21728	1047
954	21743	1024
955	21758	1001
956	21772	978
957	21789	955
958	21806	932
959	21828	909
960	21845	886
961	21907	865
962	21925	842
963	21947	819
964	21968	796
965	22008	774
966	22024	751
967	22040	728
968	22057	705
969	22074	682
970	22092	659
971	22111	636
972	22127	614
973	22142	591
974	22159	568
975	22175	545
976	22195	522
977	22213	499
978	22229	476
979	22246	454
980	22262	431
981	22278	408
982	22295	385
983	22311	362
984	22326	339
985	22342	317
986	22357	294
987	22373	271
988	22390	249
989	22410	226
990	22430	203
991	22447	181
992	22463	158
993	22478	135
994	22494	113
995	22510	90
996	22525	67
997	22541	45
998	22557	22
999	22572	0
