iter	Passed	Remaining
326	6374	13120
327	6390	13091
328	6404	13062
329	6421	13037
330	6436	13009
331	6452	12982
332	6467	12953
333	6482	12926
334	6499	12901
335	6512	12870
336	6527	12841
337	6544	12817
338	6560	12792
339	6575	12764
340	6589	12735
341	6605	12709
342	6622	12685
343	6636	12655
344	6651	12628
345	6664	12596
346	6676	12564
347	6689	12533
348	6703	12503
349	6716	12472
350	6728	12441
351	6741	12410
352	6755	12381
353	6768	12350
354	6780	12318
355	6792	12288
356	6806	12259
357	6820	12230
358	6834	12202
359	6847	12172
360	6860	12143
361	6873	12113
362	6885	12083
363	6897	12051
364	6909	12020
365	6919	11986
366	6931	11956
367	6944	11926
368	6957	11897
369	6978	11882
370	6992	11855
371	7009	11833
372	7025	11808
373	7041	11785
374	7055	11759
375	7071	11735
376	7086	11711
377	7099	11682
378	7114	11657
379	7128	11630
380	7142	11603
381	7155	11576
382	7168	11547
383	7181	11519
384	7193	11490
385	7206	11462
386	7217	11432
387	7231	11406
388	7244	11378
389	7256	11349
390	7268	11320
391	7280	11291
392	7292	11263
393	7304	11235
394	7319	11211
395	7333	11186
396	7347	11159
397	7360	11132
398	7374	11107
399	7387	11081
400	7401	11055
401	7415	11031
402	7430	11007
403	7444	10982
404	7458	10957
405	7473	10933
406	7485	10906
407	7497	10879
408	7509	10851
409	7520	10822
410	7532	10794
411	7545	10768
412	7557	10742
413	7569	10714
414	7582	10688
415	7594	10660
416	7608	10637
417	7622	10612
418	7634	10586
419	7647	10561
420	7661	10536
421	7673	10510
422	7686	10484
423	7699	10459
424	7711	10433
425	7723	10407
426	7736	10381
427	7749	10356
428	7761	10330
429	7773	10304
430	7786	10279
431	7798	10253
432	7812	10230
433	7827	10208
434	7843	10187
435	7858	10166
436	7874	10144
437	7889	10123
438	7907	10104
439	7925	10086
440	7940	10065
441	7957	10045
442	7984	10039
443	8003	10022
444	8020	10003
445	8036	9982
446	8050	9959
447	8068	9941
448	8092	9931
449	8109	9911
450	8131	9897
451	8146	9877
452	8161	9854
453	8174	9830
454	8187	9807
455	8200	9783
456	8213	9758
457	8225	9734
458	8238	9709
459	8250	9685
460	8265	9663
461	8278	9640
462	8290	9615
463	8302	9591
464	8316	9568
465	8332	9548
466	8346	9526
467	8358	9502
468	8372	9478
469	8384	9454
470	8398	9433
471	8411	9409
472	8424	9386
473	8436	9362
474	8449	9339
475	8463	9316
476	8476	9294
477	8490	9272
478	8506	9252
479	8520	9230
480	8532	9207
481	8549	9188
482	8566	9169
483	8583	9150
484	8598	9130
485	8613	9110
486	8630	9091
487	8646	9071
488	8661	9051
489	8676	9030
490	8690	9009
491	8703	8986
492	8715	8962
493	8728	8940
494	8741	8917
495	8755	8896
496	8770	8876
497	8784	8855
498	8798	8833
499	8811	8811
500	8824	8789
501	8836	8765
502	8850	8744
503	8862	8722
504	8873	8698
505	8886	8676
506	8900	8654
507	8911	8631
508	8923	8607
509	8938	8587
510	8951	8565
511	8974	8553
512	8990	8534
513	9003	8513
514	9016	8491
515	9029	8469
516	9043	8448
517	9059	8429
518	9072	8408
519	9085	8386
520	9099	8365
521	9114	8346
522	9127	8324
523	9140	8303
524	9155	8283
525	9169	8263
526	9184	8243
527	9197	8222
528	9210	8201
529	9224	8179
530	9236	8158
531	9250	8137
532	9263	8116
533	9277	8095
534	9290	8074
535	9303	8054
536	9317	8033
537	9329	8011
538	9341	7989
539	9356	7970
540	9372	7951
541	9383	7929
542	9395	7907
543	9408	7886
544	9421	7865
545	9434	7844
546	9448	7824
547	9462	7804
548	9475	7784
549	9488	7763
550	9501	7742
551	9515	7722
552	9529	7702
553	9543	7683
554	9556	7662
555	9569	7641
556	9582	7621
557	9594	7599
558	9607	7579
559	9621	7559
560	9635	7539
561	9648	7519
562	9661	7499
563	9674	7478
564	9687	7458
565	9699	7437
566	9712	7417
567	9726	7397
568	9739	7377
569	9752	7357
570	9766	7337
571	9778	7316
572	9792	7297
573	9810	7281
574	9828	7264
575	9843	7246
576	9861	7229
577	9876	7211
578	9891	7192
579	9904	7171
580	9915	7151
581	9928	7130
582	9941	7111
583	9955	7091
584	9976	7077
585	9993	7060
586	10005	7039
587	10018	7020
588	10031	7000
589	10044	6980
590	10057	6960
591	10070	6940
592	10082	6919
593	10094	6899
594	10105	6878
595	10118	6858
596	10131	6839
597	10144	6819
598	10159	6801
599	10173	6782
600	10187	6763
601	10202	6745
602	10218	6727
603	10234	6709
604	10247	6690
605	10261	6671
606	10276	6653
607	10291	6635
608	10309	6618
609	10335	6607
610	10351	6590
611	10365	6571
612	10382	6554
613	10399	6537
614	10413	6518
615	10433	6503
616	10449	6486
617	10466	6469
618	10483	6452
619	10499	6435
620	10514	6416
621	10528	6398
622	10543	6380
623	10557	6361
624	10567	6340
625	10582	6322
626	10595	6303
627	10608	6284
628	10620	6264
629	10633	6245
630	10645	6225
631	10660	6207
632	10673	6188
633	10686	6169
634	10698	6149
635	10713	6131
636	10728	6113
637	10743	6096
638	10759	6078
639	10774	6060
640	10796	6046
641	10813	6030
642	10833	6015
643	10850	5998
644	10866	5980
645	10880	5962
646	10893	5943
647	10908	5925
648	10923	5907
649	10937	5889
650	10952	5871
651	10985	5863
652	11006	5848
653	11022	5831
654	11040	5815
655	11055	5797
656	11072	5780
657	11089	5763
658	11105	5746
659	11122	5729
660	11143	5714
661	11159	5697
662	11175	5680
663	11192	5663
664	11209	5647
665	11224	5629
666	11240	5611
667	11256	5594
668	11272	5577
669	11287	5559
670	11306	5543
671	11322	5526
672	11338	5509
673	11354	5491
674	11369	5474
675	11386	5457
676	11401	5439
677	11417	5422
678	11434	5405
679	11449	5387
680	11465	5370
681	11481	5353
682	11496	5335
683	11511	5317
684	11525	5300
685	11540	5282
686	11553	5263
687	11568	5246
688	11582	5228
689	11597	5210
690	11611	5192
691	11627	5175
692	11643	5158
693	11674	5147
694	11695	5132
695	11713	5116
696	11729	5098
697	11744	5081
698	11763	5065
699	11783	5049
700	11799	5032
701	11816	5016
702	11832	4998
703	11847	4981
704	11864	4964
705	11881	4947
706	11896	4930
707	11909	4911
708	11923	4893
709	11939	4876
710	11957	4860
711	11975	4844
712	12013	4835
713	12034	4820
714	12053	4804
715	12071	4788
716	12088	4771
717	12105	4754
718	12124	4738
719	12143	4722
720	12161	4705
721	12185	4692
722	12210	4677
723	12312	4693
724	12328	4676
725	12350	4661
726	12375	4647
727	12402	4633
728	12421	4617
729	12436	4599
730	12453	4582
731	12471	4566
732	12497	4552
733	12512	4534
734	12526	4516
735	12542	4499
736	12558	4481
737	12574	4463
738	12613	4454
739	12628	4436
740	12645	4419
741	12662	4402
742	12674	4383
743	12688	4365
744	12701	4347
745	12716	4329
746	12730	4311
747	12747	4294
748	12763	4277
749	12776	4258
750	12791	4240
751	12805	4223
752	12821	4205
753	12838	4188
754	12853	4170
755	12866	4152
756	12881	4135
757	12894	4116
758	12909	4099
759	12924	4081
760	12941	4064
761	12959	4047
762	12974	4029
763	12988	4012
764	13004	3994
765	13031	3980
766	13048	3963
767	13066	3947
768	13082	3929
769	13099	3912
770	13116	3895
771	13132	3878
772	13147	3860
773	13163	3843
774	13178	3826
775	13193	3808
776	13207	3790
777	13240	3778
778	13262	3762
779	13277	3745
780	13292	3727
781	13309	3710
782	13323	3692
783	13335	3674
784	13347	3655
785	13359	3637
786	13373	3619
787	13385	3601
788	13402	3584
789	13417	3566
790	13431	3548
791	13446	3531
792	13461	3513
793	13476	3496
794	13491	3478
795	13505	3461
796	13517	3443
797	13531	3425
798	13545	3407
799	13560	3390
800	13573	3372
801	13587	3354
802	13601	3336
803	13614	3318
804	13629	3301
805	13641	3283
806	13655	3265
807	13670	3248
808	13683	3230
809	13697	3213
810	13710	3195
811	13724	3177
812	13739	3160
813	13756	3143
814	13771	3126
815	13788	3109
816	13803	3091
817	13816	3073
818	13830	3056
819	13847	3039
820	13863	3022
821	13875	3004
822	13889	2987
823	13902	2969
824	13918	2952
825	13932	2934
826	13946	2917
827	13961	2900
828	13974	2882
829	13989	2865
830	14006	2848
831	14036	2834
832	14054	2817
833	14068	2800
834	14084	2783
835	14100	2766
836	14115	2748
837	14129	2731
838	14142	2713
839	14155	2696
840	14168	2678
841	14183	2661
842	14197	2644
843	14210	2626
844	14225	2609
845	14241	2592
846	14255	2575
847	14268	2557
848	14281	2540
849	14297	2523
850	14311	2505
851	14326	2488
852	14342	2471
853	14361	2455
854	14376	2438
855	14390	2420
856	14403	2403
857	14416	2386
858	14431	2368
859	14445	2351
860	14459	2334
861	14476	2317
862	14492	2300
863	14508	2283
864	14528	2267
865	14545	2250
866	14558	2233
867	14573	2216
868	14592	2199
869	14609	2182
870	14626	2166
871	14643	2149
872	14662	2133
873	14680	2116
874	14698	2099
875	14714	2082
876	14739	2067
877	14758	2050
878	14777	2034
879	14797	2017
880	14813	2000
881	14830	1984
882	14848	1967
883	14866	1950
884	14879	1933
885	14893	1916
886	14906	1899
887	14923	1882
888	14941	1865
889	14957	1848
890	14973	1831
891	14991	1815
892	15006	1798
893	15046	1784
894	15066	1767
895	15081	1750
896	15096	1733
897	15110	1716
898	15125	1699
899	15139	1682
900	15155	1665
901	15170	1648
902	15185	1631
903	15201	1614
904	15215	1597
905	15229	1580
906	15247	1563
907	15265	1546
908	15282	1529
909	15299	1513
910	15319	1496
911	15333	1479
912	15354	1463
913	15372	1446
914	15391	1429
915	15410	1413
916	15429	1396
917	15447	1379
918	15465	1363
919	15480	1346
920	15501	1329
921	15520	1312
922	15539	1296
923	15557	1279
924	15586	1263
925	15611	1247
926	15630	1230
927	15646	1213
928	15660	1196
929	15675	1179
930	15688	1162
931	15702	1145
932	15718	1128
933	15731	1111
934	15746	1094
935	15763	1077
936	15778	1060
937	15795	1044
938	15811	1027
939	15825	1010
940	15840	993
941	15856	976
942	15871	959
943	15888	942
944	15902	925
945	15916	908
946	15932	891
947	15948	874
948	15968	858
949	15984	841
950	16002	824
951	16020	807
952	16065	792
953	16084	775
954	16104	758
955	16123	742
956	16141	725
957	16158	708
958	16174	691
959	16194	674
960	16215	658
961	16237	641
962	16255	624
963	16272	607
964	16290	590
965	16310	574
966	16330	557
967	16347	540
968	16364	523
969	16382	506
970	16398	489
971	16418	472
972	16436	456
973	16464	439
974	16486	422
975	16502	405
976	16529	389
977	16553	372
978	16571	355
979	16592	338
980	16607	321
981	16627	304
982	16649	287
983	16668	271
984	16693	254
985	16710	237
986	16728	220
987	16748	203
988	16769	186
989	16787	169
990	16807	152
991	16827	135
992	16847	118
993	16864	101
994	16881	84
995	16895	67
996	16910	50
997	16926	33
998	16939	16
999	16955	0
