iter	Logloss
167	0.2016892196
168	0.2013669169
169	0.2010658046
170	0.2008022881
171	0.2006517254
172	0.2003111503
173	0.2001626196
174	0.2000445042
175	0.1998358835
176	0.1996122601
177	0.1993804132
178	0.1993270144
179	0.1990633914
180	0.1985900262
181	0.1982574907
182	0.1979489182
183	0.1975763294
184	0.1975207089
185	0.197328822
186	0.1970512154
187	0.1966249744
188	0.1962170238
189	0.1957610711
190	0.1957322341
191	0.1955555728
192	0.195239544
193	0.1949525558
194	0.1945432406
195	0.1940895392
196	0.193915352
197	0.1938524702
198	0.1937444296
199	0.1935212426
200	0.1932482936
201	0.1932174194
202	0.1929338127
203	0.1923932438
204	0.1923908186
205	0.1922259381
206	0.1919439045
207	0.1919353425
208	0.1919181415
209	0.1913871196
210	0.1909980851
211	0.1903317342
212	0.1902858105
213	0.1902605287
214	0.1899618314
215	0.1895828023
216	0.1892218964
217	0.1892218947
218	0.1888076253
219	0.1887102708
220	0.1886861963
221	0.1884207868
222	0.1881235364
223	0.1880652273
224	0.1880272208
225	0.1880147805
226	0.188002214
227	0.1874849509
228	0.1872271738
229	0.1871933167
230	0.1871374375
231	0.1868136752
232	0.1868040174
233	0.1864675938
234	0.1864340561
235	0.1857606639
236	0.1857389655
237	0.1852863819
238	0.1852652344
239	0.1852073088
240	0.1849961582
241	0.1845956201
242	0.1845835971
243	0.1840532648
244	0.183330222
245	0.1831261005
246	0.1826435204
247	0.1824668152
248	0.1824093905
249	0.1823739151
250	0.1822865695
251	0.1819360789
252	0.1815384799
253	0.181390132
254	0.1809273556
255	0.1802480726
256	0.1799737016
257	0.1799277079
258	0.1798380021
259	0.1797666738
260	0.1796205711
261	0.1796022639
262	0.1795447449
263	0.1795088231
264	0.1794413634
265	0.179394133
266	0.1788939175
267	0.178678961
268	0.1782246694
269	0.1774207016
270	0.1773726339
271	0.1771649039
272	0.1767263451
273	0.1764503248
274	0.1760378028
275	0.1758819118
276	0.1757386957
277	0.1757135841
278	0.1757086173
279	0.1754731348
280	0.1753767431
281	0.1751354659
282	0.1751286941
283	0.1745996144
284	0.1745406216
285	0.1743252442
286	0.1740711775
287	0.1740160218
288	0.1736365218
289	0.1734128625
290	0.1729352759
291	0.172689539
292	0.1724863325
293	0.172110249
294	0.1717493192
295	0.1717151663
296	0.1715645156
297	0.1714949221
298	0.1711680789
299	0.1711411737
300	0.1711001095
301	0.1709279069
302	0.1706890688
303	0.1703054163
304	0.1701544509
305	0.170020579
306	0.1697062682
307	0.1695054807
308	0.1692920749
309	0.1690631458
310	0.1687780817
311	0.168537682
312	0.1682258209
313	0.1679990601
314	0.1676909063
315	0.167643831
316	0.1674269613
317	0.1666849767
318	0.1665278557
319	0.1664428342
320	0.1663641089
321	0.1661028937
322	0.1656294088
323	0.165604889
324	0.1655903765
325	0.1652348095
326	0.1649855819
327	0.1648555084
328	0.1646921197
329	0.1645005923
330	0.1644843571
331	0.1644458941
332	0.1642199476
333	0.1641792463
334	0.1641707196
335	0.163666267
336	0.1634719235
337	0.1633111505
338	0.1630718956
339	0.1629460683
340	0.1627367275
341	0.1626728521
342	0.1625790182
343	0.1623873593
344	0.1622671656
345	0.1618629522
346	0.1617480019
347	0.1613886053
348	0.1612943028
349	0.1611574449
350	0.1611508557
351	0.1610798457
352	0.1609457286
353	0.16066225
354	0.1605869612
355	0.1604330405
356	0.1604145779
357	0.1604001403
358	0.1602272647
359	0.1602070504
360	0.1600141661
361	0.1597679542
362	0.1596637455
363	0.1593632907
364	0.1592527031
365	0.1592386734
366	0.1587081306
367	0.158487956
368	0.1583812909
369	0.1583302964
370	0.1582037346
371	0.1578904711
372	0.1576132638
373	0.1573264482
374	0.1571074451
375	0.1568621034
376	0.1566049795
377	0.1565285272
378	0.15634855
379	0.1561804534
380	0.1558653171
381	0.1556014717
382	0.155387473
383	0.1552113488
384	0.1551344283
385	0.1549893788
386	0.1549884336
387	0.1549210292
388	0.1545404496
389	0.1542543709
390	0.1542534806
391	0.1542526181
392	0.1539070082
393	0.1538809973
394	0.1537046003
395	0.1534401786
396	0.1533213078
397	0.1529309607
398	0.1527652529
399	0.152706635
400	0.1526972009
401	0.1524941933
402	0.1522888636
403	0.1522095997
404	0.1520017929
405	0.15175416
406	0.1516185444
407	0.1513726369
408	0.1512256706
409	0.1511210001
410	0.1508421435
411	0.1505098257
412	0.1504113395
413	0.1501477296
414	0.149876005
415	0.149854466
416	0.1498360855
417	0.1496395775
418	0.1495409163
419	0.1494198272
420	0.1492671038
421	0.1491776541
422	0.1489990107
423	0.1489232785
424	0.148918148
425	0.1486497626
426	0.1486397218
427	0.1484948716
428	0.1480471119
429	0.1479408946
430	0.1478280954
431	0.1476466664
432	0.1473549088
433	0.1471562186
434	0.1471457149
435	0.1470165999
436	0.1469415725
437	0.1468231998
438	0.1466368938
439	0.1463826154
440	0.1462279854
441	0.1460756083
442	0.1459758874
443	0.1457318821
444	0.1456215244
445	0.1453448058
446	0.1452758386
447	0.1450562356
448	0.144864542
449	0.1447254
450	0.1443340864
451	0.1442356251
452	0.1441312538
453	0.1440274166
454	0.1439795215
455	0.1438934242
456	0.1437287848
457	0.1437220569
458	0.1434951574
459	0.1434759646
460	0.1432915671
461	0.1429707133
462	0.1426388113
463	0.1425351713
464	0.142293605
465	0.1422897777
466	0.1422025409
467	0.1418199467
468	0.1416044488
469	0.1414626784
470	0.1414548367
471	0.1414524589
472	0.1412417329
473	0.1412089215
474	0.1411587143
475	0.1411520803
476	0.1408776452
477	0.1407683278
478	0.1405944519
479	0.1404727294
480	0.1402586765
481	0.1400601211
482	0.1400595822
483	0.1399761251
484	0.1398637007
485	0.1397917009
486	0.1397048919
487	0.1396865311
488	0.1395859178
489	0.1393449699
490	0.1392466663
491	0.1392093435
492	0.1392086579
493	0.1389893669
494	0.1389888084
495	0.1389380846
496	0.1388229502
497	0.1386301505
498	0.138444646
499	0.1381689088
500	0.1381615599
501	0.138019313
502	0.1378615006
503	0.1375178936
504	0.137414077
505	0.1374010819
506	0.1372051505
507	0.1368018972
508	0.1367617433
509	0.1364412558
510	0.1362432803
511	0.1361238479
512	0.1361191793
513	0.1359289697
514	0.1358354904
515	0.1356390672
516	0.1354948246
517	0.1353914469
518	0.1353627764
519	0.1352748821
520	0.1351634883
521	0.1350592434
522	0.1349335577
523	0.1347302547
524	0.1346262337
525	0.1344708153
526	0.1343435965
527	0.1340304176
528	0.1340173689
529	0.133914065
530	0.1338720838
531	0.1337725577
532	0.1337603092
533	0.1336536167
534	0.1335451858
535	0.1334591034
536	0.1332549239
537	0.1326802284
538	0.1326222687
539	0.1325466176
540	0.1324446076
541	0.1324283491
542	0.1323577671
543	0.1322376852
544	0.1321280703
545	0.1320162301
546	0.1318325799
547	0.1317830521
548	0.1314945771
549	0.131475215
550	0.1312777899
551	0.1310593637
552	0.1307986516
553	0.1306564401
554	0.1302975062
555	0.130137959
556	0.1300712052
557	0.1297679347
558	0.1295474877
559	0.1294760619
560	0.1294529616
561	0.129400001
562	0.1292180168
563	0.1292144005
564	0.1289232556
565	0.1288691795
566	0.1286737094
567	0.1284980991
568	0.1282712001
569	0.1282599076
570	0.1282089263
571	0.1281734185
572	0.1280446348
573	0.1278224488
574	0.1277754087
575	0.127716938
576	0.1276574945
577	0.1275224963
578	0.1274760561
579	0.127450118
580	0.1274395107
581	0.1273267963
582	0.1272504261
583	0.1271963037
584	0.1269042074
585	0.1267536299
586	0.1266956638
587	0.1265449519
588	0.1263587794
589	0.1263550034
590	0.1262454682
591	0.1262287645
592	0.1260653436
593	0.1257769478
594	0.1256863866
595	0.1255150638
596	0.1254363661
597	0.1251928159
598	0.1250692362
599	0.1250028749
600	0.1248165704
601	0.1247873555
602	0.1246969825
603	0.1245859824
604	0.1244383659
605	0.1244173648
606	0.1243819659
607	0.1243321932
608	0.124099497
609	0.1240432017
610	0.1236729425
611	0.1232216921
612	0.1231783928
613	0.1230411295
614	0.1229720256
615	0.1227762794
616	0.1227747664
617	0.1225709073
618	0.1224102106
619	0.1223612727
620	0.1221587381
621	0.1221279813
622	0.1221035892
623	0.121996483
624	0.121946434
625	0.1218930372
626	0.1218568883
627	0.1216963619
628	0.1214490896
629	0.1212899388
630	0.1212895865
631	0.1211854055
632	0.1211296459
633	0.1210984121
634	0.1209957955
635	0.1209006394
636	0.1208534874
637	0.1208043111
638	0.1207421444
639	0.1205429456
640	0.1204242336
641	0.1204005224
642	0.1203054956
643	0.1202336813
644	0.1201937902
645	0.1201860041
646	0.1200229864
647	0.1199202599
648	0.1199118241
649	0.1199111118
650	0.1198225902
651	0.1194992877
652	0.1193966945
653	0.1193358178
654	0.1192483788
655	0.1191666828
656	0.1190327717
657	0.1189610367
658	0.1188322749
659	0.1187718291
660	0.1187017452
661	0.1185648792
662	0.1184594747
663	0.1183794242
664	0.1183001404
665	0.1182416641
666	0.1180984645
667	0.1179834831
668	0.1178901555
669	0.1178468812
670	0.1178324701
671	0.117818915
672	0.1177928795
673	0.1176930209
674	0.1176660478
675	0.117588631
676	0.1175584186
677	0.1174423473
678	0.1172413659
679	0.1171913637
680	0.1171148763
681	0.1170780737
682	0.116689405
683	0.1166471562
684	0.1166005235
685	0.1165190957
686	0.1163915084
687	0.1162959863
688	0.1160601764
689	0.11597128
690	0.1157634188
691	0.1156293004
692	0.115385381
693	0.1153398167
694	0.1152260729
695	0.1151797089
696	0.1151670227
697	0.1149981764
698	0.1147659966
699	0.1147512115
700	0.1146833453
701	0.1146390445
702	0.114461398
703	0.1144465035
704	0.1142714552
705	0.1142084662
706	0.1142081596
707	0.1141829397
708	0.1140738188
709	0.1140496087
710	0.11387046
711	0.1137963675
712	0.1135757525
713	0.1135714045
714	0.1134728577
715	0.1131284492
716	0.1130687937
717	0.1129689456
718	0.1127344991
719	0.1127184837
720	0.1126616505
721	0.1126117727
722	0.1124803112
723	0.112325426
724	0.1123245922
725	0.1122180804
726	0.112124091
727	0.1119627508
728	0.1119065622
729	0.1118273593
730	0.1118086224
731	0.1117804
732	0.1115445215
733	0.111538556
734	0.1113454232
735	0.1110395566
736	0.1110075325
737	0.1109093457
738	0.1107388909
739	0.1104550856
740	0.1102559365
741	0.1101964775
742	0.1101685581
743	0.1101194061
744	0.1100032209
745	0.1099548617
746	0.1098820112
747	0.109784303
748	0.1097633845
749	0.1097142141
750	0.1094994859
751	0.1094269831
752	0.1093097632
753	0.1092306097
754	0.1091217817
755	0.1091069098
756	0.1089795109
757	0.1089793802
758	0.1088965891
759	0.1087100352
760	0.1086965281
761	0.1086722985
762	0.1085848487
763	0.108480746
764	0.1084018266
765	0.108272718
766	0.1082501092
767	0.1081850422
768	0.1080227736
769	0.1078214337
770	0.1076716975
771	0.1076420471
772	0.1076324563
773	0.1075298764
774	0.1074774945
775	0.1074130548
776	0.1072258188
777	0.1070953097
778	0.1070277444
779	0.1069934058
780	0.1069100985
781	0.1068946315
782	0.1067054188
783	0.1067003223
784	0.1066536427
785	0.1065530397
786	0.1064858778
787	0.1064213662
788	0.106239857
789	0.1061924758
790	0.1060458103
791	0.1060338237
792	0.1059273301
793	0.1059053066
794	0.1058947367
795	0.1056325296
796	0.1055755352
797	0.1055676667
798	0.1054271515
799	0.1054171358
800	0.1053768506
801	0.1053717592
802	0.1053317216
803	0.1052018968
804	0.1050551743
805	0.1050092781
806	0.1049403277
807	0.1048004831
808	0.1047927345
809	0.1045951961
810	0.104517902
811	0.1044192876
812	0.1044145915
813	0.1042826706
814	0.1042601082
815	0.104217265
816	0.104089202
817	0.1040784135
818	0.1040772202
819	0.1040195827
820	0.1039947069
821	0.1039559666
822	0.1038772509
823	0.1038501484
824	0.103742127
825	0.103615593
826	0.1035858319
827	0.1035055769
828	0.103468665
829	0.1033645727
830	0.1032627356
831	0.1032579005
832	0.1031891597
833	0.1030166484
834	0.1030076327
835	0.1029056692
836	0.102700524
837	0.102470101
838	0.1022681684
839	0.102264734
840	0.1022545569
841	0.1020911353
842	0.1020765957
843	0.101982644
844	0.1018329497
845	0.1017736908
846	0.1017132912
847	0.1014735874
848	0.1014533458
849	0.1014325393
850	0.1013161249
851	0.1012400393
852	0.10123815
853	0.101229922
854	0.1011233316
855	0.1009133507
856	0.1008784138
857	0.1008604729
858	0.1007423219
859	0.1007381659
860	0.1005467053
861	0.1005168578
862	0.1005130401
863	0.1002872184
864	0.1002793882
865	0.1001432285
866	0.1001406477
867	0.1001406436
868	0.1001244691
869	0.1001242643
870	0.0998215785
871	0.09982051028
872	0.09975749545
873	0.09944003829
874	0.09935071792
875	0.09917617686
876	0.09910878885
877	0.09905625435
878	0.09893820522
879	0.09882159407
880	0.09858087326
881	0.09842662314
882	0.09832134325
883	0.09831614702
884	0.09830729402
885	0.0981593458
886	0.097952485
887	0.09785025505
888	0.09772590368
889	0.09768982831
890	0.09768866556
891	0.09761696016
892	0.09751661248
893	0.09732145574
894	0.09721527842
895	0.09719471154
896	0.09699402973
897	0.09687458756
898	0.09686913349
899	0.09670376584
900	0.09662228439
901	0.09658300724
902	0.09655957366
903	0.09642804638
904	0.09641950513
905	0.09625367728
906	0.09616881756
907	0.09608451549
908	0.0959428954
909	0.09593694593
910	0.09584806067
911	0.09584805166
912	0.09584254576
913	0.09568315226
914	0.09562478998
915	0.09560698201
916	0.09554910057
917	0.09539999365
918	0.09527864542
919	0.09518014387
920	0.09516490367
921	0.09491964997
922	0.09488530382
923	0.09483034527
924	0.09482653206
925	0.09478630042
926	0.09475008054
927	0.09474565459
928	0.0946187271
929	0.09456349724
930	0.0945571175
931	0.09442793292
932	0.09426021785
933	0.09412428826
934	0.09408093924
935	0.09400998368
936	0.09383123292
937	0.09378622041
938	0.09377013785
939	0.0937406497
940	0.09373011399
941	0.09368103322
942	0.09364393709
943	0.09356524349
944	0.09346728089
945	0.09323308201
946	0.09308929585
947	0.09304083296
948	0.0929027163
949	0.09287394884
950	0.0928006152
951	0.09268163967
952	0.09266320941
953	0.09254003346
954	0.09253683871
955	0.09249454214
956	0.09228871153
957	0.09226922906
958	0.09220182661
959	0.0921656482
960	0.09200253523
961	0.09196003773
962	0.09193806213
963	0.09184909662
964	0.09179279121
965	0.09156726171
966	0.09151075296
967	0.09146493087
968	0.09132442592
969	0.09129710349
970	0.0912847135
971	0.09127918141
972	0.09126492558
973	0.09114334298
974	0.0911415854
975	0.09103415692
976	0.09088218071
977	0.09088026236
978	0.09081874096
979	0.09071411446
980	0.0906317661
981	0.09053052659
982	0.09032912746
983	0.09031710318
984	0.09024189206
985	0.0902401481
986	0.09020285677
987	0.09014687326
988	0.09010967615
989	0.09008867968
990	0.08995549848
991	0.0898659718
992	0.0897928497
993	0.08973321514
994	0.08973320122
995	0.08968153505
996	0.08965720774
997	0.08956008308
998	0.08953134707
999	0.08943637708
