iter	Passed	Remaining
426	3414	4582
427	3418	4568
428	3422	4555
429	3426	4542
430	3430	4529
431	3435	4516
432	3439	4503
433	3444	4492
434	3448	4479
435	3452	4466
436	3457	4454
437	3462	4442
438	3466	4429
439	3470	4417
440	3475	4406
441	3479	4393
442	3483	4380
443	3487	4367
444	3492	4356
445	3497	4344
446	3502	4333
447	3507	4322
448	3512	4310
449	3517	4298
450	3521	4286
451	3525	4274
452	3530	4262
453	3534	4250
454	3539	4239
455	3545	4229
456	3551	4219
457	3557	4209
458	3562	4198
459	3567	4187
460	3574	4179
461	3579	4167
462	3585	4158
463	3590	4148
464	3595	4137
465	3601	4126
466	3605	4115
467	3609	4103
468	3613	4091
469	3618	4080
470	3621	4067
471	3625	4055
472	3629	4044
473	3635	4034
474	3639	4022
475	3643	4010
476	3647	3999
477	3652	3988
478	3656	3976
479	3660	3965
480	3666	3955
481	3670	3944
482	3674	3933
483	3679	3923
484	3684	3912
485	3687	3900
486	3692	3889
487	3697	3879
488	3701	3867
489	3705	3856
490	3710	3846
491	3714	3835
492	3718	3824
493	3722	3813
494	3727	3802
495	3731	3791
496	3735	3780
497	3738	3768
498	3742	3757
499	3746	3746
500	3751	3736
501	3755	3725
502	3760	3715
503	3764	3704
504	3768	3693
505	3772	3682
506	3776	3672
507	3781	3662
508	3785	3651
509	3790	3641
510	3794	3631
511	3798	3620
512	3802	3609
513	3807	3600
514	3811	3589
515	3815	3578
516	3821	3569
517	3826	3560
518	3831	3551
519	3836	3541
520	3840	3531
521	3846	3521
522	3851	3512
523	3857	3504
524	3861	3494
525	3866	3484
526	3872	3476
527	3878	3467
528	3883	3457
529	3889	3449
530	3893	3439
531	3900	3430
532	3905	3421
533	3910	3412
534	3914	3401
535	3919	3392
536	3924	3383
537	3928	3373
538	3933	3364
539	3938	3355
540	3943	3345
541	3949	3337
542	3954	3328
543	3958	3318
544	3963	3309
545	3968	3299
546	3972	3289
547	3976	3280
548	3982	3271
549	3987	3262
550	3991	3252
551	3995	3242
552	4000	3233
553	4003	3223
554	4007	3213
555	4012	3204
556	4016	3194
557	4020	3184
558	4025	3175
559	4029	3166
560	4034	3156
561	4038	3147
562	4042	3137
563	4078	3153
564	4085	3145
565	4091	3137
566	4097	3129
567	4103	3121
568	4109	3112
569	4115	3104
570	4123	3098
571	4129	3089
572	4134	3081
573	4139	3072
574	4144	3063
575	4147	3053
576	4151	3043
577	4157	3035
578	4161	3025
579	4165	3016
580	4169	3007
581	4174	2997
582	4178	2988
583	4182	2979
584	4187	2970
585	4191	2961
586	4195	2951
587	4199	2942
588	4204	2933
589	4208	2924
590	4212	2915
591	4216	2905
592	4220	2896
593	4224	2887
594	4228	2878
595	4232	2869
596	4237	2860
597	4241	2851
598	4244	2841
599	4249	2832
600	4253	2823
601	4258	2815
602	4263	2807
603	4268	2798
604	4272	2789
605	4276	2780
606	4280	2771
607	4284	2762
608	4288	2753
609	4292	2744
610	4297	2735
611	4300	2726
612	4304	2717
613	4308	2708
614	4315	2701
615	4319	2692
616	4324	2684
617	4330	2676
618	4335	2668
619	4339	2659
620	4346	2652
621	4350	2643
622	4355	2635
623	4360	2627
624	4367	2620
625	4373	2612
626	4379	2605
627	4383	2596
628	4388	2588
629	4394	2580
630	4399	2572
631	4404	2564
632	4411	2557
633	4415	2549
634	4420	2540
635	4427	2533
636	4432	2525
637	4437	2518
638	4443	2510
639	4449	2502
640	4455	2495
641	4462	2488
642	4468	2480
643	4474	2473
644	4478	2465
645	4482	2456
646	4488	2448
647	4493	2441
648	4498	2432
649	4504	2425
650	4510	2417
651	4515	2410
652	4521	2402
653	4526	2394
654	4530	2386
655	4536	2378
656	4540	2370
657	4544	2361
658	4549	2354
659	4554	2346
660	4557	2337
661	4561	2329
662	4566	2321
663	4570	2312
664	4574	2304
665	4580	2297
666	4586	2289
667	4591	2281
668	4595	2273
669	4600	2266
670	4605	2258
671	4610	2250
672	4614	2241
673	4618	2234
674	4624	2226
675	4631	2219
676	4637	2212
677	4643	2205
678	4650	2198
679	4655	2190
680	4662	2183
681	4669	2177
682	4675	2169
683	4682	2163
684	4686	2155
685	4691	2147
686	4697	2140
687	4701	2132
688	4705	2124
689	4711	2116
690	4716	2109
691	4721	2101
692	4726	2093
693	4730	2085
694	4735	2078
695	4740	2070
696	4745	2062
697	4748	2054
698	4752	2046
699	4758	2039
700	4762	2031
701	4768	2024
702	4773	2016
703	4777	2008
704	4782	2001
705	4787	1993
706	4792	1986
707	4796	1978
708	4801	1970
709	4807	1963
710	4812	1956
711	4818	1949
712	4824	1941
713	4828	1934
714	4833	1926
715	4839	1919
716	4845	1912
717	4850	1904
718	4855	1897
719	4859	1889
720	4865	1882
721	4869	1874
722	4874	1867
723	4879	1859
724	4884	1852
725	4889	1845
726	4893	1837
727	4898	1830
728	4903	1822
729	4907	1815
730	4913	1807
731	4918	1800
732	4923	1793
733	4926	1785
734	4931	1778
735	4936	1770
736	4940	1763
737	4946	1756
738	4950	1748
739	4954	1740
740	4958	1733
741	4962	1725
742	4966	1717
743	4970	1710
744	4974	1702
745	4979	1695
746	4983	1687
747	4988	1680
748	4993	1673
749	4996	1665
750	5001	1658
751	5005	1650
752	5010	1643
753	5014	1636
754	5018	1628
755	5022	1621
756	5026	1613
757	5030	1606
758	5035	1598
759	5040	1591
760	5048	1585
761	5096	1591
762	5102	1584
763	5108	1577
764	5113	1570
765	5122	1564
766	5127	1557
767	5133	1550
768	5141	1544
769	5146	1537
770	5153	1530
771	5158	1523
772	5162	1516
773	5167	1508
774	5174	1502
775	5181	1495
776	5186	1488
777	5191	1481
778	5198	1474
779	5206	1468
780	5211	1461
781	5217	1454
782	5222	1447
783	5227	1440
784	5233	1433
785	5237	1426
786	5244	1419
787	5249	1412
788	5258	1406
789	5273	1401
790	5284	1396
791	5302	1392
792	5310	1386
793	5320	1380
794	5328	1374
795	5333	1366
796	5340	1360
797	5348	1353
798	5354	1346
799	5361	1340
800	5368	1333
801	5377	1327
802	5386	1321
803	5395	1315
804	5401	1308
805	5410	1302
806	5417	1295
807	5424	1288
808	5428	1281
809	5432	1274
810	5438	1267
811	5443	1260
812	5449	1253
813	5455	1246
814	5460	1239
815	5466	1232
816	5471	1225
817	5477	1218
818	5483	1211
819	5489	1204
820	5495	1198
821	5500	1191
822	5506	1184
823	5510	1177
824	5518	1170
825	5523	1163
826	5532	1157
827	5538	1150
828	5543	1143
829	5551	1136
830	5556	1129
831	5564	1123
832	5569	1116
833	5575	1109
834	5583	1103
835	5589	1096
836	5597	1090
837	5602	1083
838	5609	1076
839	5617	1069
840	5623	1063
841	5629	1056
842	5633	1049
843	5640	1042
844	5646	1035
845	5653	1029
846	5660	1022
847	5668	1016
848	5677	1009
849	5685	1003
850	5693	996
851	5700	990
852	5704	983
853	5710	976
854	5714	969
855	5720	962
856	5727	955
857	5733	948
858	5739	942
859	5745	935
860	5750	928
861	5758	921
862	5762	914
863	5768	907
864	5775	901
865	5780	894
866	5787	887
867	5793	881
868	5799	874
869	5807	867
870	5812	860
871	5819	854
872	5825	847
873	5831	840
874	5838	834
875	5844	827
876	5850	820
877	5855	813
878	5861	806
879	5867	800
880	5876	793
881	5883	787
882	5889	780
883	5895	773
884	5900	766
885	5903	759
886	5909	752
887	5916	746
888	5923	739
889	5932	733
890	5939	726
891	5945	719
892	5951	713
893	5957	706
894	5964	699
895	5971	693
896	5978	686
897	5983	679
898	5989	672
899	5995	666
900	6002	659
901	6007	652
902	6013	646
903	6017	639
904	6021	632
905	6027	625
906	6031	618
907	6035	611
908	6040	604
909	6044	597
910	6048	590
911	6052	584
912	6102	581
913	6109	574
914	6115	568
915	6120	561
916	6129	554
917	6138	548
918	6146	541
919	6151	534
920	6160	528
921	6165	521
922	6170	514
923	6176	507
924	6180	501
925	6184	494
926	6188	487
927	6192	480
928	6196	473
929	6200	466
930	6206	460
931	6211	453
932	6215	446
933	6220	439
934	6224	432
935	6227	425
936	6232	419
937	6238	412
938	6242	405
939	6248	398
940	6252	392
941	6256	385
942	6261	378
943	6268	371
944	6272	365
945	6276	358
946	6282	351
947	6287	344
948	6291	338
949	6297	331
950	6301	324
951	6305	317
952	6309	311
953	6314	304
954	6318	297
955	6323	291
956	6328	284
957	6333	277
958	6339	271
959	6344	264
960	6348	257
961	6352	250
962	6356	244
963	6362	237
964	6366	230
965	6370	224
966	6375	217
967	6379	210
968	6384	204
969	6388	197
970	6395	191
971	6401	184
972	6404	177
973	6409	171
974	6415	164
975	6420	157
976	6426	151
977	6430	144
978	6435	138
979	6441	131
980	6446	124
981	6451	118
982	6458	111
983	6462	105
984	6467	98
985	6473	91
986	6477	85
987	6481	78
988	6487	72
989	6490	65
990	6494	58
991	6499	52
992	6504	45
993	6509	39
994	6513	32
995	6519	26
996	6522	19
997	6527	13
998	6530	6
999	6536	0
