iter	Passed	Remaining
201	3494	13803
202	3510	13780
203	3525	13757
204	3541	13735
205	3557	13710
206	3575	13697
207	3603	13722
208	3624	13719
209	3638	13686
210	3652	13659
211	3665	13625
212	3680	13597
213	3699	13588
214	3719	13580
215	3736	13563
216	3752	13541
217	3769	13522
218	3787	13507
219	3803	13484
220	3818	13459
221	3834	13438
222	3852	13423
223	3868	13401
224	3874	13346
225	3887	13315
226	3901	13284
227	3916	13260
228	3933	13243
229	3952	13232
230	3971	13220
231	3990	13210
232	4009	13198
233	4030	13193
234	4050	13185
235	4070	13177
236	4090	13169
237	4111	13162
238	4131	13153
239	4178	13231
240	4186	13183
241	4210	13186
242	4230	13179
243	4250	13170
244	4275	13175
245	4295	13166
246	4322	13176
247	4351	13193
248	4375	13197
249	4402	13207
250	4424	13201
251	4447	13202
252	4469	13197
253	4497	13210
254	4523	13216
255	4547	13217
256	4573	13221
257	4595	13217
258	4618	13213
259	4645	13220
260	4663	13204
261	4682	13190
262	4703	13181
263	4723	13168
264	4743	13156
265	4763	13145
266	4792	13156
267	4813	13146
268	4832	13133
269	4854	13124
270	4875	13114
271	4895	13102
272	4915	13088
273	4936	13080
274	4960	13076
275	4979	13060
276	5000	13052
277	5018	13034
278	5039	13023
279	5058	13008
280	5067	12966
281	5087	12952
282	5108	12941
283	5127	12927
284	5148	12917
285	5193	12964
286	5219	12965
287	5240	12956
288	5294	13024
289	5317	13017
290	5338	13007
291	5358	12992
292	5375	12970
293	5393	12952
294	5415	12942
295	5434	12924
296	5452	12907
297	5476	12900
298	5496	12887
299	5517	12873
300	5534	12853
301	5556	12843
302	5577	12830
303	5606	12836
304	5633	12836
305	5660	12838
306	5684	12831
307	5703	12815
308	5723	12798
309	5743	12782
310	5766	12775
311	5788	12764
312	5808	12748
313	5831	12739
314	5851	12725
315	5870	12706
316	5888	12687
317	5908	12671
318	5928	12656
319	5947	12638
320	5967	12623
321	5986	12605
322	6006	12589
323	6026	12574
324	6046	12557
325	6068	12546
326	6088	12529
327	6106	12511
328	6126	12496
329	6147	12480
330	6167	12465
331	6185	12446
332	6223	12466
333	6245	12452
334	6261	12429
335	6275	12401
336	6291	12378
337	6307	12353
338	6326	12336
339	6345	12317
340	6367	12305
341	6387	12289
342	6409	12276
343	6429	12260
344	6448	12242
345	6467	12225
346	6487	12208
347	6506	12189
348	6527	12175
349	6546	12157
350	6565	12139
351	6585	12124
352	6606	12109
353	6627	12093
354	6648	12079
355	6667	12061
356	6693	12054
357	6711	12035
358	6730	12018
359	6751	12003
360	6770	11983
361	6789	11965
362	6808	11948
363	6828	11931
364	6848	11914
365	6867	11896
366	6887	11879
367	6906	11861
368	6924	11841
369	6942	11821
370	6959	11799
371	6977	11779
372	6993	11756
373	7009	11732
374	7026	11710
375	7043	11688
376	7059	11666
377	7075	11642
378	7096	11627
379	7118	11613
380	7135	11592
381	7152	11570
382	7169	11550
383	7186	11528
384	7205	11510
385	7246	11526
386	7267	11511
387	7288	11495
388	7304	11472
389	7318	11446
390	7333	11422
391	7349	11398
392	7362	11372
393	7378	11348
394	7394	11325
395	7411	11304
396	7427	11280
397	7441	11256
398	7456	11232
399	7472	11209
400	7490	11188
401	7510	11171
402	7528	11152
403	7549	11137
404	7569	11121
405	7588	11101
406	7611	11090
407	7632	11074
408	7648	11052
409	7665	11031
410	7682	11009
411	7702	10992
412	7723	10978
413	7740	10956
414	7756	10933
415	7770	10908
416	7783	10882
417	7798	10858
418	7813	10833
419	7829	10812
420	7846	10791
421	7863	10769
422	7877	10744
423	7891	10720
424	7913	10706
425	7930	10685
426	7949	10668
427	7970	10651
428	7987	10631
429	8005	10611
430	8022	10591
431	8039	10570
432	8056	10549
433	8070	10525
434	8085	10502
435	8098	10476
436	8114	10453
437	8129	10431
438	8144	10407
439	8160	10386
440	8175	10362
441	8190	10340
442	8206	10318
443	8221	10295
444	8237	10273
445	8340	10359
446	8361	10344
447	8379	10324
448	8398	10305
449	8418	10288
450	8437	10271
451	8456	10252
452	8475	10234
453	8493	10215
454	8513	10197
455	8532	10179
456	8551	10160
457	8566	10138
458	8584	10118
459	8603	10100
460	8622	10080
461	8639	10061
462	8658	10041
463	8676	10022
464	8694	10003
465	8713	9985
466	8732	9966
467	8748	9944
468	8834	10002
469	8852	9982
470	8869	9961
471	8886	9940
472	8901	9917
473	8916	9894
474	8933	9873
475	8956	9859
476	8975	9841
477	8993	9821
478	9011	9801
479	9028	9780
480	9047	9762
481	9067	9744
482	9088	9727
483	9110	9712
484	9130	9695
485	9148	9675
486	9168	9657
487	9187	9639
488	9209	9624
489	9230	9607
490	9249	9588
491	9267	9569
492	9286	9550
493	9305	9531
494	9353	9541
495	9376	9528
496	9401	9515
497	9419	9495
498	9438	9476
499	9458	9458
500	9477	9439
501	9499	9423
502	9517	9404
503	9537	9386
504	9555	9366
505	9572	9345
506	9588	9324
507	9607	9304
508	9629	9289
509	9647	9269
510	9664	9248
511	9680	9226
512	9696	9205
513	9712	9183
514	9728	9161
515	9745	9140
516	9763	9121
517	9783	9103
518	9807	9089
519	9828	9072
520	9848	9054
521	9868	9036
522	9888	9018
523	9908	9000
524	9928	8982
525	9946	8963
526	9967	8945
527	9987	8927
528	10007	8910
529	10028	8893
530	10054	8880
531	10076	8863
532	10097	8847
533	10118	8829
534	10139	8812
535	10158	8794
536	10182	8779
537	10206	8764
538	10225	8745
539	10247	8729
540	10267	8711
541	10290	8695
542	10310	8677
543	10331	8660
544	10390	8674
545	10419	8664
546	10440	8646
547	10461	8628
548	10486	8614
549	10507	8596
550	10529	8580
551	10553	8565
552	10577	8549
553	10603	8536
554	10634	8526
555	10661	8514
556	10686	8499
557	10711	8484
558	10735	8468
559	10756	8451
560	10784	8438
561	10814	8428
562	10840	8414
563	10867	8400
564	10896	8389
565	10924	8376
566	10946	8359
567	10965	8340
568	10983	8319
569	11002	8300
570	11022	8281
571	11044	8263
572	11064	8244
573	11085	8227
574	11103	8207
575	11124	8188
576	11141	8168
577	11163	8150
578	11184	8132
579	11204	8113
580	11222	8093
581	11240	8073
582	11258	8052
583	11276	8032
584	11295	8013
585	11314	7993
586	11333	7974
587	11353	7955
588	11372	7935
589	11418	7935
590	11443	7919
591	11468	7903
592	11490	7886
593	11512	7868
594	11538	7853
595	11559	7835
596	11580	7817
597	11610	7805
598	11633	7787
599	11657	7771
600	11678	7753
601	11698	7734
602	11718	7714
603	11733	7692
604	11749	7670
605	11766	7649
606	11780	7627
607	11794	7604
608	11810	7582
609	11827	7561
610	11846	7542
611	11861	7520
612	11880	7500
613	11903	7483
614	11931	7469
615	11957	7454
616	11982	7438
617	12003	7419
618	12031	7405
619	12050	7385
620	12065	7363
621	12080	7341
622	12095	7319
623	12111	7298
624	12132	7279
625	12150	7259
626	12166	7237
627	12182	7216
628	12199	7195
629	12214	7173
630	12231	7152
631	12248	7131
632	12264	7110
633	12279	7088
634	12292	7065
635	12307	7044
636	12323	7022
637	12337	7000
638	12353	6979
639	12368	6957
640	12382	6935
641	12397	6913
642	12437	6905
643	12460	6887
644	12480	6868
645	12522	6862
646	12536	6839
647	12553	6819
648	12568	6797
649	12584	6776
650	12599	6754
651	12615	6733
652	12630	6711
653	12647	6691
654	12663	6670
655	12677	6647
656	12691	6625
657	12707	6604
658	12722	6583
659	12737	6561
660	12752	6540
661	12770	6520
662	12786	6499
663	12808	6481
664	12826	6461
665	12842	6440
666	12858	6419
667	12875	6399
668	12891	6378
669	12910	6358
670	12927	6338
671	12943	6317
672	12961	6297
673	12976	6276
674	12991	6255
675	13007	6234
676	13024	6213
677	13038	6192
678	13056	6172
679	13072	6151
680	13092	6133
681	13112	6113
682	13134	6095
683	13151	6075
684	13170	6056
685	13191	6038
686	13212	6019
687	13235	6002
688	13257	5984
689	13281	5966
690	13302	5948
691	13321	5929
692	13340	5909
693	13359	5890
694	13374	5869
695	13390	5848
696	13406	5828
697	13421	5807
698	13436	5786
699	13482	5778
700	13531	5771
701	13568	5759
702	13589	5741
703	13618	5725
704	13631	5704
705	13648	5683
706	13663	5662
707	13681	5642
708	13698	5622
709	13713	5601
710	13729	5580
711	13744	5559
712	13762	5539
713	13778	5518
714	13793	5498
715	13806	5476
716	13820	5455
717	13836	5434
718	13851	5413
719	13866	5392
720	13884	5372
721	13899	5351
722	13915	5331
723	13933	5311
724	13954	5293
725	13976	5274
726	13995	5255
727	14011	5235
728	14027	5214
729	14042	5193
730	14058	5173
731	14071	5151
732	14088	5131
733	14108	5113
734	14123	5092
735	14139	5071
736	14154	5051
737	14168	5030
738	14191	5012
739	14210	4992
740	14229	4973
741	14255	4956
742	14282	4940
743	14304	4921
744	14324	4902
745	14342	4883
746	14361	4864
747	14380	4844
748	14397	4824
749	14418	4806
750	14441	4788
751	14459	4768
752	14548	4772
753	14586	4758
754	14618	4743
755	14641	4725
756	14660	4706
757	14681	4687
758	14708	4670
759	14839	4686
760	15013	4715
761	15136	4727
762	15156	4707
763	15183	4690
764	15204	4670
765	15220	4649
766	15238	4629
767	15256	4608
768	15273	4587
769	15289	4567
770	15305	4545
771	15322	4525
772	15341	4505
773	15358	4484
774	15376	4464
775	15392	4443
776	15405	4421
777	15422	4400
778	15440	4380
779	15455	4359
780	15474	4339
781	15501	4321
782	15522	4301
783	15541	4281
784	15622	4278
785	15801	4302
786	15839	4286
787	15885	4273
788	15930	4260
789	15951	4240
790	15968	4219
791	15985	4198
792	16004	4177
793	16024	4157
794	16048	4138
795	16069	4118
796	16088	4097
797	16105	4076
798	16120	4055
799	16138	4034
800	16154	4013
801	16171	3992
802	16187	3971
803	16201	3949
804	16216	3928
805	16233	3907
806	16250	3886
807	16268	3865
808	16291	3846
809	16313	3826
810	16341	3808
811	16373	3790
812	16400	3772
813	16424	3752
814	16440	3731
815	16455	3710
816	16476	3690
817	16522	3676
818	16676	3685
819	16781	3683
820	16801	3663
821	16824	3643
822	16855	3625
823	16873	3603
824	16890	3582
825	16906	3561
826	16927	3541
827	16946	3520
828	16973	3501
829	17003	3482
830	17021	3461
831	17038	3440
832	17055	3419
833	17072	3398
834	17089	3377
835	17105	3355
836	17132	3336
837	17162	3317
838	17187	3298
839	17203	3276
840	17218	3255
841	17234	3234
842	17251	3212
843	17270	3192
844	17285	3170
845	17301	3149
846	17318	3128
847	17339	3108
848	17418	3098
849	17448	3079
850	17467	3058
851	17485	3037
852	17503	3016
853	17526	2996
854	17543	2975
855	17558	2953
856	17575	2932
857	17591	2911
858	17609	2890
859	17624	2869
860	17638	2847
861	17654	2826
862	17698	2809
863	17722	2789
864	17757	2771
865	17778	2750
866	17796	2730
867	17814	2709
868	17839	2689
869	17861	2668
870	17884	2648
871	17901	2627
872	17919	2606
873	17937	2586
874	17959	2565
875	17981	2545
876	18004	2525
877	18025	2504
878	18041	2483
879	18057	2462
880	18075	2441
881	18094	2420
882	18109	2399
883	18126	2378
884	18144	2357
885	18174	2338
886	18199	2318
887	18214	2297
888	18230	2276
889	18245	2255
890	18261	2234
891	18276	2212
892	18293	2191
893	18309	2170
894	18326	2149
895	18341	2128
896	18360	2108
897	18383	2088
898	18402	2067
899	18422	2046
900	18444	2026
901	18465	2006
902	18481	1985
903	18496	1964
904	18513	1943
905	18530	1922
906	18544	1901
907	18561	1880
908	18577	1859
909	18591	1838
910	18606	1817
911	18622	1796
912	18641	1776
913	18659	1755
914	18676	1735
915	18692	1714
916	18797	1701
917	18815	1680
918	18835	1660
919	18855	1639
920	18868	1618
921	18882	1597
922	18897	1576
923	18912	1555
924	18927	1534
925	18944	1513
926	18958	1492
927	18975	1472
928	18989	1451
929	19004	1430
930	19019	1409
931	19036	1388
932	19052	1368
933	19066	1347
934	19081	1326
935	19105	1306
936	19128	1286
937	19147	1265
938	19168	1245
939	19192	1225
940	19212	1204
941	19230	1184
942	19252	1163
943	19283	1143
944	19306	1123
945	19325	1103
946	19352	1083
947	19371	1062
948	19391	1042
949	19407	1021
950	19423	1000
951	19441	980
952	19459	959
953	19502	940
954	19520	919
955	19535	899
956	19551	878
957	19567	857
958	19582	837
959	19596	816
960	19611	795
961	19627	775
962	19642	754
963	19657	734
964	19674	713
965	19692	693
966	19707	672
967	19725	652
968	19742	631
969	19760	611
970	19777	590
971	19836	571
972	19853	550
973	19876	530
974	19895	510
975	19910	489
976	19924	469
977	19935	448
978	19949	427
979	19965	407
980	19982	387
981	19998	366
982	20013	346
983	20033	325
984	20051	305
985	20066	284
986	20083	264
987	20103	244
988	20117	223
989	20132	203
990	20148	182
991	20167	162
992	20186	142
993	20205	121
994	20223	101
995	20241	81
996	20255	60
997	20272	40
998	20296	20
999	20353	0
