iter	Logloss
0	0.6721036422
1	0.6456687623
2	0.6319750328
3	0.607769715
4	0.5909233291
5	0.5754707228
6	0.5548845135
7	0.5377122459
8	0.5195528799
9	0.5038783238
10	0.4926413177
11	0.4742478746
12	0.4608870371
13	0.4506310624
14	0.4395057141
15	0.4334634054
16	0.4244089388
17	0.4160307268
18	0.4072725108
19	0.3994735704
20	0.3929442917
21	0.3850271115
22	0.3770092791
23	0.3712522098
24	0.3640102205
25	0.3576286919
26	0.353400881
27	0.3480109026
28	0.3412489585
29	0.3364015191
30	0.3299340053
31	0.3255009356
32	0.3223223752
33	0.3183210452
34	0.3137744754
35	0.3091903676
36	0.3048055842
37	0.2994695847
38	0.2960587957
39	0.2924703908
40	0.2878533428
41	0.2838880202
42	0.2819181479
43	0.2787518586
44	0.2767209946
45	0.2735440915
46	0.2708930866
47	0.2675772318
48	0.2643783374
49	0.262026517
50	0.2595312846
51	0.2580289479
52	0.2565256696
53	0.252997452
54	0.2505003617
55	0.2491460799
56	0.2462943649
57	0.2450724776
58	0.2439097732
59	0.2431067105
60	0.2422734336
61	0.2397088333
62	0.2378841078
63	0.2372827643
64	0.2358710996
65	0.2353998996
66	0.2345202069
67	0.231680777
68	0.2315051971
69	0.2302822168
70	0.2300089576
71	0.2281454294
72	0.226776238
73	0.2256137511
74	0.223302179
75	0.2216653574
76	0.2207801917
77	0.2201196626
78	0.2186509279
79	0.2171503234
80	0.2154324068
81	0.2128463112
82	0.2122517213
83	0.2107630426
84	0.2092004602
85	0.2077735288
86	0.2069352384
87	0.2054912537
88	0.2050271779
89	0.2036060706
90	0.2028001034
91	0.2023281604
92	0.2015967884
93	0.2008706003
94	0.1995306016
95	0.198346254
96	0.1975815466
97	0.1970661708
98	0.1963553932
99	0.1956077913
100	0.1954777383
101	0.195113369
102	0.1941007599
103	0.1938590222
104	0.1931833384
105	0.1924621712
106	0.1920916742
107	0.1917466605
108	0.1904250225
109	0.1892283242
110	0.188710188
111	0.1880629012
112	0.1866063584
113	0.1857268699
114	0.1856680043
115	0.1852954794
116	0.1844528884
117	0.1838715462
118	0.1829345692
119	0.1828878501
120	0.1813542605
121	0.179921157
122	0.1788564331
123	0.1779378238
124	0.1777874241
125	0.1770271013
126	0.1761863399
127	0.1760384567
128	0.1759491595
129	0.1752755194
130	0.174597468
131	0.1740336831
132	0.1731082381
133	0.1720637797
134	0.1718990221
135	0.1716108454
136	0.1706190944
137	0.1694239911
138	0.1691318381
139	0.16836128
140	0.1676000726
141	0.1667210795
142	0.1663546531
143	0.1651687246
144	0.1645834385
145	0.1638783908
146	0.1633233365
147	0.1629842057
148	0.1622113051
149	0.1613816535
150	0.1606246373
151	0.1605880201
152	0.1599575609
153	0.1590541319
154	0.1576897331
155	0.1568915416
156	0.1565457368
157	0.1555633485
158	0.1544925938
159	0.1539559147
160	0.1538097844
161	0.1533941993
162	0.1522616889
163	0.1519333055
164	0.1513521818
165	0.1507590789
166	0.1502806318
167	0.1502530648
168	0.1501645581
169	0.1495874665
170	0.1484843238
171	0.147796781
172	0.147746453
173	0.1475105093
174	0.1465257422
175	0.1461314726
176	0.1453087794
177	0.1452819557
178	0.1447942926
179	0.1436839017
180	0.1431676099
181	0.1426019829
182	0.1424594682
183	0.1422977785
184	0.1422752206
185	0.1419923697
186	0.1406831723
187	0.1396466701
188	0.1392677321
189	0.1391179117
190	0.1386783612
191	0.138402438
192	0.1383616967
193	0.1378144667
194	0.1374288966
195	0.13709104
196	0.1370674871
197	0.1369440845
198	0.1367736816
199	0.136548404
200	0.1359810276
201	0.1354176541
202	0.135297189
203	0.1352321474
204	0.1346960214
205	0.1341142353
206	0.1336837225
207	0.1333360006
208	0.1329706251
209	0.1326068015
210	0.1319230411
211	0.1318005182
212	0.1308671864
213	0.1300499841
214	0.1296000544
215	0.1293360384
216	0.1292195762
217	0.1291247111
218	0.1284083836
219	0.1275648299
220	0.1270140696
221	0.126825397
222	0.1265092196
223	0.1256708503
224	0.1252423617
225	0.1252277526
226	0.124939724
227	0.1248426516
228	0.1243545358
229	0.1241156516
230	0.1240651684
231	0.1235160394
232	0.1231000897
233	0.1227336301
234	0.1215681881
235	0.1214870786
236	0.1209769875
237	0.1207837485
238	0.1207484795
239	0.1200886394
240	0.1198437091
241	0.1195988642
242	0.1193622685
243	0.1190830632
244	0.1177519541
245	0.1172933166
246	0.1168099204
247	0.1166828144
248	0.1166453679
249	0.1164180646
250	0.1160256416
251	0.1160152109
252	0.1153953695
253	0.1148515979
254	0.1146240983
255	0.1144969391
256	0.114139664
257	0.1140307427
258	0.1136230266
259	0.1133032826
260	0.1129920537
261	0.1126637503
262	0.1123999573
263	0.1112817694
264	0.1111702095
265	0.1109543595
266	0.1109458999
267	0.1103021923
268	0.1101330281
269	0.1097610018
270	0.1097167607
271	0.1093794542
272	0.1092282225
273	0.1085493139
274	0.1084359777
275	0.107583679
276	0.1071703551
277	0.1067369586
278	0.1064213485
279	0.1058396402
280	0.1054451344
281	0.1049347722
282	0.1048912446
283	0.1045159521
284	0.1039766547
285	0.1035515026
286	0.1029403626
287	0.1027963449
288	0.1026029761
289	0.1025354749
290	0.1024102224
291	0.1018322907
292	0.1006859792
293	0.1005367344
294	0.09996531127
295	0.09966738537
296	0.09961879784
297	0.09932629347
298	0.09930074738
299	0.09876194818
300	0.0986019962
301	0.09820766877
302	0.09809896595
303	0.09788380336
304	0.09732002946
305	0.09716165633
306	0.09699879509
307	0.09686861601
308	0.0963225379
309	0.09620966402
310	0.09589458849
311	0.09561412612
312	0.09541268067
313	0.09536782931
314	0.09507849444
315	0.0946720207
316	0.09442406488
317	0.09390473517
318	0.09347115035
319	0.09259753415
320	0.09256640064
321	0.09191200221
322	0.09176553536
323	0.09155077486
324	0.09102776354
325	0.09050749407
326	0.09019192247
327	0.08955842387
328	0.08926261199
329	0.08913562466
330	0.08904743521
331	0.08901258098
332	0.08866421187
333	0.08829585107
334	0.08765413323
335	0.08752123479
336	0.08720146847
337	0.08689973636
338	0.08688119088
339	0.08659236401
340	0.08623443602
341	0.08596120336
342	0.0858651062
343	0.08563708681
344	0.08555478472
345	0.08518787053
346	0.08497649438
347	0.08478116241
348	0.08463360824
349	0.0839791792
350	0.08388006736
351	0.08380500987
352	0.08360596612
353	0.0835777333
354	0.08325508272
355	0.08311825135
356	0.08294100731
357	0.08264143692
358	0.0823156719
359	0.08225848658
360	0.0819974665
361	0.08179050949
362	0.08160262089
363	0.08130686027
364	0.08127284451
365	0.08111951656
366	0.08049861073
367	0.0802731046
368	0.08008412004
369	0.07980080339
370	0.07961005005
371	0.07936141929
372	0.07920047799
373	0.07904303597
374	0.07878064501
375	0.07848042206
376	0.07828044303
377	0.07810771012
378	0.0778938058
379	0.07777655211
380	0.07719847259
381	0.07684205321
382	0.07608901781
383	0.07600173378
384	0.07586722147
385	0.07580399508
386	0.0754983865
387	0.07546388524
388	0.07491126369
389	0.07489734753
390	0.07476265118
391	0.07474360693
392	0.07472502874
393	0.0746794076
394	0.07443183995
395	0.07417771251
396	0.07385144791
397	0.07354169383
398	0.07303392372
399	0.07297281687
400	0.07279834359
401	0.07256586962
402	0.07223592582
403	0.07204153764
404	0.07175419047
405	0.07163355315
406	0.07159375903
407	0.07152404996
408	0.07118801069
409	0.07105540955
410	0.07087251947
411	0.07039890818
412	0.07020032435
413	0.07012225857
414	0.06969150616
415	0.06957793414
416	0.06943015436
417	0.06926094026
418	0.06887052956
419	0.06867478541
420	0.06853152514
421	0.06844518921
422	0.06829961445
423	0.0681412029
424	0.06795744004
425	0.06775146582
426	0.06769646437
427	0.06767158649
428	0.06741472522
429	0.06697606453
430	0.06674775038
431	0.06649052357
432	0.06642952922
433	0.06628310851
434	0.06618317067
435	0.06606647053
436	0.06593544441
437	0.06586634646
438	0.06570770077
439	0.06567341644
440	0.06557598555
441	0.06545203596
442	0.06533796243
443	0.06513795147
444	0.06505178127
445	0.06482207532
446	0.06458630031
447	0.06427611491
448	0.06411429069
449	0.06387975734
450	0.06383323933
451	0.06366808589
452	0.06362281401
453	0.06331747238
454	0.06319789258
455	0.06303943534
456	0.06302404412
457	0.06284609861
458	0.06283635143
459	0.06275863297
460	0.06265309035
461	0.06230465014
462	0.06212781299
463	0.0621006168
464	0.06197611502
465	0.0618985946
466	0.06174122218
467	0.06168959625
468	0.06142375147
469	0.06114299991
470	0.06103279905
471	0.06094007421
472	0.06075424568
473	0.06074460303
474	0.06070276488
475	0.06056603268
476	0.06045709173
477	0.06028036509
478	0.06017256436
479	0.06000160797
480	0.05989013064
481	0.05961811159
482	0.05944352668
483	0.0593467362
484	0.05925721255
485	0.0591509796
486	0.05906252442
487	0.05875315139
488	0.05844395022
489	0.05840684777
490	0.05833639307
491	0.05828741421
492	0.05794913756
493	0.05774217544
494	0.05709772857
495	0.05702796016
496	0.0568329138
497	0.05670472151
498	0.05651257859
499	0.05639287151
500	0.05634916942
501	0.0560673116
502	0.05585137581
503	0.05578944797
504	0.05570786443
505	0.05556589446
506	0.05543142872
507	0.05524204524
508	0.0551186793
509	0.05494091105
510	0.0548628922
511	0.0547916291
512	0.05434268707
513	0.05426729486
514	0.05421040612
515	0.05403598751
516	0.05395633786
517	0.05351676955
518	0.05299010824
519	0.05292828682
520	0.05289701015
521	0.05283967441
522	0.05278895722
523	0.05268403127
524	0.05251885962
525	0.05242591938
526	0.05230752165
527	0.05226212265
528	0.05216028725
529	0.05204823424
530	0.05198740342
531	0.05172679359
532	0.05153379413
533	0.05138581424
534	0.0513782296
535	0.05131094934
536	0.05121649046
537	0.051107125
538	0.05110138579
539	0.05101081071
540	0.05094995188
541	0.05090069076
542	0.05086036774
543	0.05075373386
544	0.05036799883
545	0.05010546331
546	0.04984699566
547	0.04977033746
548	0.04972900645
549	0.04970510872
550	0.04967063716
