iter	Passed	Remaining
199	5177	20711
200	5201	20678
201	5224	20640
202	5247	20601
203	5268	20557
204	5293	20527
205	5316	20491
206	5338	20450
207	5359	20408
208	5385	20382
209	5486	20640
210	5513	20615
211	5547	20619
212	5573	20594
213	5603	20580
214	5628	20549
215	5651	20511
216	5670	20462
217	5692	20419
218	5713	20376
219	5735	20336
220	5746	20255
221	5766	20207
222	5790	20175
223	5802	20102
224	5824	20063
225	5846	20022
226	5869	19987
227	5891	19947
228	5914	19912
229	5938	19880
230	5961	19846
231	5983	19807
232	6009	19781
233	6040	19773
234	6067	19752
235	6091	19719
236	6114	19683
237	6138	19654
238	6159	19613
239	6182	19577
240	6204	19538
241	6225	19498
242	6246	19460
243	6270	19427
244	6291	19386
245	6312	19347
246	6331	19302
247	6355	19270
248	6376	19231
249	6397	19191
250	6419	19155
251	6426	19075
252	6450	19046
253	6472	19008
254	6577	19215
255	6601	19186
256	6625	19154
257	6725	19343
258	6749	19310
259	6775	19284
260	6796	19242
261	6819	19209
262	6836	19159
263	6857	19118
264	6880	19084
265	6889	19010
266	6910	18971
267	6929	18927
268	6951	18889
269	6973	18853
270	6995	18817
271	7015	18777
272	7037	18741
273	7059	18704
274	7084	18676
275	7106	18641
276	7133	18619
277	7157	18589
278	7185	18569
279	7207	18533
280	7228	18495
281	7249	18458
282	7275	18432
283	7297	18398
284	7318	18360
285	7340	18325
286	7349	18258
287	7371	18223
288	7394	18191
289	7415	18154
290	7437	18119
291	7460	18089
292	7484	18059
293	7505	18022
294	7524	17983
295	7545	17945
296	7569	17918
297	7687	18109
298	7718	18094
299	7849	18315
300	7889	18322
301	7914	18292
302	7931	18244
303	7950	18202
304	7973	18168
305	7994	18130
306	8017	18098
307	8040	18064
308	8061	18027
309	8086	17999
310	8108	17964
311	8130	17929
312	8152	17894
313	8175	17860
314	8196	17824
315	8221	17794
316	8252	17781
317	8278	17754
318	8301	17721
319	8323	17688
320	8349	17660
321	8370	17624
322	8393	17591
323	8415	17557
324	8438	17525
325	8459	17489
326	8480	17454
327	8500	17415
328	8521	17379
329	8545	17349
330	8567	17315
331	8588	17281
332	8611	17249
333	8635	17219
334	8657	17185
335	8731	17254
336	8787	17288
337	8815	17265
338	8845	17247
339	8872	17223
340	8938	17273
341	8961	17240
342	8983	17207
343	9002	17167
344	9024	17133
345	9045	17097
346	9069	17067
347	9093	17037
348	9114	17001
349	9136	16967
350	9158	16933
351	9180	16900
352	9200	16862
353	9223	16830
354	9247	16801
355	9269	16769
356	9295	16741
357	9322	16718
358	9351	16697
359	9377	16671
360	9399	16637
361	9422	16606
362	9443	16571
363	9468	16543
364	9490	16511
365	9511	16476
366	9532	16441
367	9552	16405
368	9573	16370
369	9596	16339
370	9615	16301
371	9634	16265
372	9656	16233
373	9678	16199
374	9702	16170
375	9723	16136
376	9745	16104
377	9777	16088
378	9879	16187
379	9902	16157
380	9933	16139
381	9961	16116
382	9988	16091
383	10014	16064
384	10036	16032
385	10056	15996
386	10079	15965
387	10098	15928
388	10119	15894
389	10139	15859
390	10160	15825
391	10180	15789
392	10201	15756
393	10226	15729
394	10246	15693
395	10266	15659
396	10287	15626
397	10309	15593
398	10331	15562
399	10351	15527
400	10373	15496
401	10401	15472
402	10427	15446
403	10454	15423
404	10481	15398
405	10502	15365
406	10526	15336
407	10554	15314
408	10585	15295
409	10611	15270
410	10642	15251
411	10676	15238
412	10706	15216
413	10735	15196
414	10757	15164
415	10776	15129
416	10796	15095
417	10817	15061
418	10839	15030
419	10876	15020
420	11108	15278
421	11137	15254
422	11238	15330
423	11302	15353
424	11327	15325
425	11352	15296
426	11376	15265
427	11397	15232
428	11419	15198
429	11440	15165
430	11462	15132
431	11485	15101
432	11503	15063
433	11526	15032
434	11546	14997
435	11569	14966
436	11592	14934
437	11611	14898
438	11633	14866
439	11656	14835
440	11682	14808
441	11711	14784
442	11734	14754
443	11756	14721
444	11777	14688
445	11800	14658
446	11823	14627
447	11844	14593
448	11866	14562
449	11891	14533
450	11913	14502
451	11935	14470
452	11959	14440
453	11982	14411
454	12006	14380
455	12029	14351
456	12052	14320
457	12078	14293
458	12138	14306
459	12213	14337
460	12240	14311
461	12273	14292
462	12299	14265
463	12326	14238
464	12346	14205
465	12367	14172
466	12391	14142
467	12415	14113
468	12437	14081
469	12459	14050
470	12481	14018
471	12500	13983
472	12522	13951
473	12544	13921
474	12564	13887
475	12586	13855
476	12609	13825
477	12633	13795
478	12655	13765
479	12677	13733
480	12698	13701
481	12721	13671
482	12751	13649
483	12787	13632
484	12814	13607
485	12836	13575
486	12857	13543
487	12877	13511
488	12900	13480
489	12923	13450
490	12944	13419
491	12968	13390
492	12989	13357
493	13011	13327
494	13032	13295
495	13057	13268
496	13081	13239
497	13103	13208
498	13124	13177
499	13147	13147
500	13171	13118
501	13244	13139
502	13295	13136
503	13323	13111
504	13354	13090
505	13489	13169
506	13510	13136
507	13529	13103
508	13549	13070
509	13570	13037
510	13596	13011
511	13619	12981
512	13643	12951
513	13666	12922
514	13688	12891
515	13710	12860
516	13734	12831
517	13758	12802
518	13779	12770
519	13801	12739
520	13827	12713
521	13855	12687
522	13885	12663
523	13907	12633
524	13930	12603
525	13953	12573
526	13975	12543
527	13996	12511
528	14019	12482
529	14042	12452
530	14067	12424
531	14085	12391
532	14108	12361
533	14131	12331
534	14150	12299
535	14167	12264
536	14189	12234
537	14209	12202
538	14227	12168
539	14243	12133
540	14260	12098
541	14287	12073
542	14377	12100
543	14398	12068
544	14416	12036
545	14442	12008
546	14463	11977
547	14483	11946
548	14501	11912
549	14518	11879
550	14536	11845
551	14553	11811
552	14571	11778
553	14588	11744
554	14606	11711
555	14625	11679
556	14644	11646
557	14664	11615
558	14683	11583
559	14700	11550
560	14719	11518
561	14737	11486
562	14755	11453
563	14774	11421
564	14791	11387
565	14808	11355
566	14827	11323
567	14847	11292
568	14864	11259
569	14883	11227
570	14906	11199
571	14926	11169
572	14948	11139
573	15014	11143
574	15031	11110
575	15048	11077
576	15069	11047
577	15088	11016
578	15106	10984
579	15124	10951
580	15139	10918
581	15157	10886
582	15179	10857
583	15197	10825
584	15214	10793
585	15230	10760
586	15248	10728
587	15266	10696
588	15287	10667
589	15306	10636
590	15323	10604
591	15343	10574
592	15360	10542
593	15456	10564
594	15476	10534
595	15497	10505
596	15517	10474
597	15602	10488
598	15620	10457
599	15636	10424
600	15653	10392
601	15671	10360
602	15691	10331
603	15709	10299
604	15727	10268
605	15745	10237
606	15764	10206
607	15783	10176
608	15801	10145
609	15816	10112
610	15834	10081
611	15853	10050
612	15876	10023
613	15898	9995
614	15918	9965
615	15937	9934
616	15955	9904
617	15974	9874
618	15992	9843
619	16015	9816
620	16039	9788
621	16060	9760
622	16083	9732
623	16104	9703
624	16125	9675
625	16145	9645
626	16166	9617
627	16184	9586
628	16202	9556
629	16220	9526
630	16238	9495
631	16254	9464
632	16271	9433
633	16289	9403
634	16307	9373
635	16326	9344
636	16344	9314
637	16364	9285
638	16382	9254
639	16398	9224
640	16415	9193
641	16433	9163
642	16451	9133
643	16658	9208
644	16681	9181
645	16701	9152
646	16724	9124
647	16746	9096
648	16767	9068
649	16784	9037
650	16801	9007
651	16818	8976
652	16836	8946
653	16855	8917
654	16872	8887
655	16891	8857
656	16907	8827
657	16924	8796
658	16941	8766
659	16960	8737
660	16978	8707
661	16996	8677
662	17014	8648
663	17030	8618
664	17048	8588
665	17068	8559
666	17088	8531
667	17107	8502
668	17125	8473
669	17143	8443
670	17170	8418
671	17189	8390
672	17211	8362
673	17234	8336
674	17257	8309
675	17279	8281
676	17297	8252
677	17315	8223
678	17332	8194
679	17350	8164
680	17370	8136
681	17387	8107
682	17405	8078
683	17427	8051
684	17444	8021
685	17464	7993
686	17484	7965
687	17502	7937
688	17522	7909
689	17541	7880
690	17560	7852
691	17575	7822
692	17595	7794
693	17610	7765
694	17628	7736
695	17651	7709
696	17749	7716
697	17779	7692
698	17802	7666
699	17827	7640
700	17848	7613
701	17867	7584
702	17885	7556
703	17905	7528
704	17921	7498
705	17938	7470
706	17958	7442
707	17977	7414
708	17999	7387
709	18018	7359
710	18038	7332
711	18059	7305
712	18078	7277
713	18097	7248
714	18115	7220
715	18132	7192
716	18154	7165
717	18177	7139
718	18194	7110
719	18214	7083
720	18231	7055
721	18249	7026
722	18268	6999
723	18291	6973
724	18315	6947
725	18338	6921
726	18361	6894
727	18377	6866
728	18395	6838
729	18414	6810
730	18432	6783
731	18451	6755
732	18469	6727
733	18486	6699
734	18504	6671
735	18524	6644
736	18541	6616
737	18558	6588
738	18575	6560
739	18593	6533
740	18613	6505
741	18639	6481
742	18662	6455
743	18683	6428
744	18705	6402
745	18729	6377
746	18758	6353
747	18867	6356
748	18892	6330
749	19033	6344
750	19078	6325
751	19099	6298
752	19121	6272
753	19143	6245
754	19166	6219
755	19189	6193
756	19212	6167
757	19236	6141
758	19259	6115
759	19284	6089
760	19305	6063
761	19327	6036
762	19351	6010
763	19375	5985
764	19402	5960
765	19430	5935
766	19454	5909
767	19481	5885
768	19503	5858
769	19527	5832
770	19550	5806
771	19573	5780
772	19597	5755
773	19618	5728
774	19644	5703
775	19665	5676
776	19688	5650
777	19709	5624
778	19731	5597
779	19752	5571
780	19773	5544
781	19796	5518
782	19820	5492
783	19841	5466
784	19978	5471
785	20006	5447
786	20031	5421
787	20065	5398
788	20091	5373
789	20127	5350
790	20149	5323
791	20171	5297
792	20194	5271
793	20217	5245
794	20241	5219
795	20262	5192
796	20283	5166
797	20305	5139
798	20329	5114
799	20351	5087
800	20374	5061
801	20395	5035
802	20417	5009
803	20441	4983
804	20462	4956
805	20484	4930
806	20506	4904
807	20534	4879
808	20561	4854
809	20596	4831
810	20629	4807
811	20651	4781
812	20671	4754
813	20695	4728
814	20723	4704
815	20744	4677
816	20765	4651
817	20785	4624
818	20809	4598
819	20833	4573
820	20860	4548
821	20889	4523
822	20916	4498
823	20952	4475
824	21036	4462
825	21119	4448
826	21150	4424
827	21181	4400
828	21208	4374
829	21232	4348
830	21254	4322
831	21276	4296
832	21299	4270
833	21319	4243
834	21342	4217
835	21367	4191
836	21389	4165
837	21412	4139
838	21433	4112
839	21454	4086
840	21481	4061
841	21503	4035
842	21523	4008
843	21545	3982
844	21567	3956
845	21591	3930
846	21614	3904
847	21636	3878
848	21664	3853
849	21694	3828
850	21723	3803
851	21747	3777
852	21771	3751
853	21792	3725
854	21814	3699
855	21837	3673
856	21859	3647
857	21884	3621
858	21909	3596
859	21931	3570
860	21957	3544
861	21978	3518
862	22002	3492
863	22023	3466
864	22046	3440
865	22068	3414
866	22095	3389
867	22349	3398
868	22373	3372
869	22401	3347
870	22427	3321
871	22455	3296
872	22480	3270
873	22502	3244
874	22519	3217
875	22541	3190
876	22563	3164
877	22586	3138
878	22610	3112
879	22633	3086
880	22656	3060
881	22678	3034
882	22700	3007
883	22722	2981
884	22745	2955
885	22771	2930
886	22797	2904
887	22820	2878
888	22845	2852
889	22866	2826
890	22891	2800
891	22917	2774
892	22948	2749
893	22976	2724
894	22999	2698
895	23021	2672
896	23044	2646
897	23067	2620
898	23089	2593
899	23113	2568
900	23135	2542
901	23161	2516
902	23187	2490
903	23210	2464
904	23231	2438
905	23252	2412
906	23278	2386
907	23299	2360
908	23323	2334
909	23352	2309
910	23473	2293
911	23498	2267
912	23525	2241
913	23638	2224
914	23691	2200
915	23715	2174
916	23741	2148
917	23765	2122
918	23787	2096
919	23809	2070
920	23832	2044
921	23853	2017
922	23875	1991
923	23898	1965
924	23921	1939
925	23945	1913
926	23966	1887
927	23987	1861
928	24010	1835
929	24036	1809
930	24065	1783
931	24099	1758
932	24124	1732
933	24147	1706
934	24170	1680
935	24193	1654
936	24217	1628
937	24238	1602
938	24259	1575
939	24281	1549
940	24305	1523
941	24327	1497
942	24351	1471
943	24371	1445
944	24396	1419
945	24418	1393
946	24442	1367
947	24518	1344
948	24592	1321
949	24619	1295
950	24747	1275
951	24790	1249
952	24816	1223
953	24840	1197
954	24862	1171
955	24883	1145
956	24906	1119
957	24931	1093
958	24953	1066
959	24974	1040
960	24996	1014
961	25017	988
962	25040	962
963	25065	936
964	25089	909
965	25110	883
966	25138	857
967	25166	831
968	25193	805
969	25217	779
970	25242	753
971	25266	727
972	25288	701
973	25310	675
974	25331	649
975	25351	623
976	25376	597
977	25399	571
978	25422	545
979	25444	519
980	25467	493
981	25489	467
982	25514	441
983	25539	415
984	25565	389
985	25693	364
986	25717	338
987	25748	312
988	25776	286
989	25804	260
990	25871	234
991	25894	208
992	25918	182
993	25939	156
994	25961	130
995	25985	104
996	26007	78
997	26026	52
998	26047	26
999	26074	0
