iter	Passed	Remaining
211	2569	9549
212	2574	9513
213	2581	9483
214	2589	9455
215	2595	9421
216	2600	9381
217	2607	9352
218	2610	9310
219	2616	9276
220	2623	9246
221	2628	9211
222	2633	9177
223	2638	9142
224	2643	9103
225	2645	9061
226	2649	9022
227	2652	8982
228	2654	8938
229	2658	8900
230	2664	8868
231	2670	8840
232	2676	8810
233	2694	8822
234	2805	9133
235	2813	9109
236	2823	9091
237	2834	9074
238	2850	9077
239	2865	9074
240	2876	9059
241	2890	9053
242	2904	9047
243	2909	9014
244	2918	8994
245	2934	8993
246	2949	8993
247	2965	8990
248	2985	9005
249	2998	8995
250	3025	9028
251	3031	8998
252	3036	8964
253	3042	8935
254	3048	8907
255	3054	8877
256	3061	8852
257	3067	8822
258	3074	8795
259	3079	8764
260	3085	8737
261	3091	8707
262	3095	8675
263	3098	8639
264	3102	8604
265	3107	8574
266	3110	8540
267	3115	8509
268	3123	8487
269	3128	8459
270	3133	8429
271	3139	8403
272	3146	8378
273	3152	8353
274	3156	8321
275	3160	8290
276	3165	8263
277	3173	8242
278	3179	8216
279	3187	8196
280	3193	8172
281	3200	8148
282	3205	8121
283	3209	8090
284	3217	8071
285	3222	8045
286	3227	8018
287	3233	7994
288	3238	7968
289	3242	7939
290	3248	7915
291	3254	7890
292	3260	7867
293	3270	7854
294	3278	7835
295	3285	7813
296	3289	7786
297	3296	7765
298	3306	7751
299	3315	7735
300	3320	7710
301	3326	7688
302	3331	7664
303	3336	7639
304	3340	7610
305	3345	7588
306	3350	7562
307	3353	7534
308	3358	7510
309	3362	7485
310	3365	7455
311	3369	7429
312	3375	7409
313	3381	7388
314	3385	7362
315	3390	7339
316	3394	7314
317	3399	7290
318	3404	7267
319	3410	7246
320	3413	7221
321	3419	7200
322	3424	7176
323	3427	7151
324	3431	7127
325	3435	7102
326	3439	7079
327	3444	7056
328	3448	7032
329	3452	7010
330	3456	6986
331	3460	6962
332	3465	6940
333	3469	6919
334	3475	6898
335	3479	6876
336	3484	6856
337	3489	6834
338	3493	6811
339	3497	6789
340	3502	6768
341	3505	6745
342	3509	6723
343	3514	6701
344	3517	6678
345	3521	6656
346	3525	6633
347	3528	6611
348	3545	6614
349	3555	6602
350	3561	6584
351	3566	6565
352	3571	6546
353	3576	6526
354	3582	6509
355	3586	6488
356	3591	6468
357	3596	6449
358	3600	6429
359	3605	6409
360	3609	6389
361	3615	6371
362	3621	6355
363	3629	6341
364	3635	6324
365	3642	6310
366	3647	6291
367	3650	6269
368	3655	6250
369	3661	6234
370	3665	6215
371	3670	6195
372	3675	6179
373	3680	6159
374	3684	6140
375	3688	6121
376	3694	6105
377	3699	6087
378	3703	6067
379	3707	6049
380	3711	6030
381	3716	6011
382	3720	5993
383	3726	5977
384	3730	5959
385	3735	5942
386	3740	5924
387	3744	5907
388	3750	5890
389	3756	5875
390	3762	5860
391	3774	5853
392	3903	6029
393	3911	6016
394	3918	6001
395	3923	5984
396	3927	5966
397	3933	5950
398	3939	5933
399	3945	5918
400	3955	5908
401	3964	5897
402	3969	5880
403	3975	5864
404	3981	5848
405	3986	5832
406	3990	5814
407	3995	5797
408	3999	5779
409	4003	5761
410	4006	5741
411	4009	5722
412	4013	5704
413	4016	5685
414	4020	5667
415	4023	5648
416	4027	5631
417	4032	5614
418	4035	5595
419	4039	5577
420	4044	5561
421	4047	5543
422	4051	5526
423	4055	5509
424	4059	5491
425	4061	5473
426	4066	5456
427	4070	5440
428	4075	5424
429	4078	5406
430	4082	5389
431	4085	5372
432	4089	5355
433	4093	5338
434	4097	5322
435	4102	5307
436	4106	5290
437	4110	5274
438	4114	5258
439	4118	5241
440	4123	5226
441	4130	5214
442	4142	5209
443	4155	5204
444	4166	5196
445	4180	5193
446	4190	5183
447	4196	5170
448	4207	5163
449	4216	5152
450	4222	5140
451	4227	5125
452	4233	5112
453	4239	5098
454	4246	5086
455	4254	5075
456	4272	5076
457	4280	5065
458	4291	5057
459	4305	5053
460	4320	5051
461	4334	5047
462	4342	5036
463	4354	5030
464	4365	5022
465	4374	5013
466	4384	5003
467	4388	4989
468	4393	4974
469	4399	4961
470	4407	4949
471	4415	4939
472	4421	4926
473	4428	4914
474	4434	4901
475	4439	4886
476	4446	4874
477	4451	4860
478	4455	4846
479	4461	4833
480	4467	4820
481	4472	4806
482	4479	4794
483	4484	4780
484	4490	4768
485	4495	4754
486	4500	4740
487	4505	4726
488	4511	4714
489	4518	4702
490	4525	4691
491	4531	4679
492	4538	4667
493	4543	4654
494	4549	4641
495	4557	4630
496	4563	4618
497	4569	4606
498	4577	4595
499	4583	4583
500	4590	4572
501	4595	4558
502	4600	4545
503	4606	4533
504	4613	4521
505	4623	4513
506	4629	4501
507	4638	4492
508	4647	4482
509	4654	4472
510	4660	4460
511	4668	4449
512	4674	4437
513	4684	4429
514	4691	4418
515	4698	4407
516	4704	4394
517	4709	4382
518	4716	4371
519	4722	4359
520	4730	4348
521	4736	4337
522	4741	4324
523	4749	4314
524	4754	4301
525	4761	4290
526	4768	4279
527	4775	4269
528	4784	4259
529	4788	4246
530	4796	4236
531	4803	4225
532	4810	4214
533	4816	4203
534	4821	4190
535	4828	4180
536	4833	4167
537	4838	4155
538	4847	4146
539	4852	4133
540	4859	4122
541	4866	4112
542	4873	4101
543	4976	4171
544	4983	4160
545	4989	4148
546	4994	4135
547	4999	4123
548	5005	4112
549	5011	4100
550	5016	4088
551	5027	4080
552	5034	4069
553	5041	4058
554	5047	4046
555	5050	4033
556	5057	4022
557	5063	4010
558	5069	3999
559	5075	3987
560	5080	3975
561	5086	3963
562	5090	3951
563	5094	3938
564	5099	3925
565	5103	3913
566	5108	3900
567	5111	3887
568	5117	3876
569	5121	3863
570	5125	3850
571	5130	3838
572	5134	3826
573	5138	3813
574	5142	3800
575	5146	3788
576	5151	3776
577	5156	3764
578	5161	3752
579	5167	3741
580	5171	3729
581	5174	3716
582	5180	3705
583	5185	3694
584	5189	3681
585	5194	3670
586	5198	3657
587	5202	3645
588	5207	3633
589	5211	3621
590	5216	3609
591	5219	3597
592	5222	3584
593	5228	3573
594	5232	3561
595	5237	3549
596	5241	3538
597	5245	3526
598	5249	3514
599	5253	3502
600	5257	3490
601	5262	3479
602	5266	3467
603	5270	3455
604	5275	3444
605	5279	3432
606	5283	3420
607	5287	3409
608	5291	3397
609	5294	3385
610	5298	3373
611	5301	3361
612	5307	3350
613	5311	3339
614	5315	3327
615	5321	3317
616	5325	3305
617	5329	3294
618	5334	3283
619	5339	3272
620	5343	3261
621	5347	3249
622	5352	3239
623	5357	3228
624	5361	3216
625	5364	3205
626	5369	3194
627	5373	3182
628	5377	3171
629	5381	3160
630	5386	3149
631	5389	3138
632	5393	3127
633	5399	3116
634	5403	3105
635	5406	3094
636	5409	3082
637	5415	3072
638	5418	3061
639	5423	3050
640	5427	3039
641	5432	3029
642	5436	3018
643	5439	3007
644	5444	2996
645	5449	2986
646	5456	2976
647	5460	2966
648	5466	2956
649	5471	2946
650	5476	2935
651	5480	2924
652	5484	2914
653	5487	2903
654	5491	2892
655	5496	2882
656	5500	2871
657	5505	2861
658	5510	2851
659	5514	2840
660	5517	2829
661	5522	2819
662	5527	2809
663	5530	2798
664	5534	2788
665	5539	2777
666	5544	2767
667	5547	2757
668	5551	2746
669	5555	2736
670	5560	2726
671	5564	2715
672	5568	2705
673	5573	2695
674	5577	2685
675	5580	2674
676	5584	2664
677	5589	2654
678	5593	2644
679	5597	2634
680	5601	2623
681	5606	2614
682	5609	2603
683	5613	2593
684	5616	2582
685	5620	2572
686	5622	2561
687	5626	2551
688	5630	2541
689	5635	2531
690	5639	2521
691	5644	2512
692	5648	2502
693	5652	2492
694	5657	2482
695	5661	2472
696	5665	2462
697	5669	2452
698	5672	2442
699	5676	2432
700	5681	2423
701	5687	2414
702	5692	2404
703	5696	2395
704	5701	2385
705	5705	2375
706	5709	2366
707	5713	2356
708	5717	2346
709	5722	2337
710	5726	2327
711	5731	2318
712	5736	2309
713	5741	2299
714	5746	2290
715	5750	2280
716	5754	2271
717	5760	2262
718	5764	2253
719	5769	2243
720	5772	2233
721	5778	2224
722	5784	2216
723	5788	2206
724	5793	2197
725	5797	2188
726	5801	2178
727	5805	2169
728	5809	2159
729	5813	2150
730	5818	2141
731	5821	2131
732	5825	2122
733	5829	2112
734	5833	2103
735	5838	2094
736	5843	2085
737	5848	2076
738	5852	2066
739	5857	2058
740	5862	2048
741	5866	2039
742	5872	2031
743	5875	2021
744	5879	2012
745	5882	2003
746	5886	1993
747	5891	1984
748	5895	1975
749	5898	1966
750	5902	1957
751	5907	1948
752	5911	1939
753	5916	1930
754	5921	1921
755	5926	1912
756	5930	1903
757	5941	1896
758	6189	1965
759	6199	1957
760	6208	1949
761	6218	1942
762	6227	1934
763	6236	1926
764	6247	1919
765	6257	1911
766	6269	1904
767	6284	1898
768	6293	1890
769	6423	1918
770	6432	1910
771	6440	1902
772	6455	1895
773	6469	1889
774	6472	1879
775	6480	1870
776	6485	1861
777	6489	1851
778	6495	1842
779	6501	1833
780	6506	1824
781	6514	1816
782	6520	1806
783	6528	1798
784	6533	1789
785	6540	1780
786	6557	1774
787	6568	1767
788	6582	1760
789	6590	1752
790	6599	1743
791	6615	1737
792	6629	1730
793	6641	1723
794	6662	1718
795	6673	1710
796	6683	1702
797	6694	1694
798	6704	1686
799	6713	1678
800	6722	1670
801	6728	1661
802	6736	1652
803	6742	1643
804	6747	1634
805	6754	1625
806	6761	1617
807	6768	1608
808	6773	1599
809	6778	1589
810	6785	1581
811	6790	1572
812	6795	1563
813	6802	1554
814	6806	1545
815	6814	1536
816	6820	1527
817	6825	1518
818	6833	1510
819	6838	1501
820	6847	1493
821	6853	1484
822	6859	1475
823	6866	1466
824	6871	1457
825	6877	1448
826	6883	1439
827	6889	1431
828	6896	1422
829	6902	1413
830	6909	1405
831	6915	1396
832	6923	1388
833	6929	1379
834	6937	1370
835	6945	1362
836	6950	1353
837	6955	1344
838	6962	1335
839	6967	1327
840	6973	1318
841	6978	1309
842	6986	1301
843	6990	1292
844	6995	1283
845	6998	1273
846	7001	1264
847	7007	1256
848	7011	1247
849	7017	1238
850	7023	1229
851	7028	1220
852	7032	1211
853	7038	1203
854	7043	1194
855	7049	1185
856	7055	1177
857	7061	1168
858	7065	1159
859	7069	1150
860	7073	1141
861	7077	1133
862	7082	1124
863	7088	1115
864	7092	1106
865	7096	1098
866	7100	1089
867	7105	1080
868	7109	1071
869	7114	1063
870	7118	1054
871	7122	1045
872	7127	1036
873	7133	1028
874	7137	1019
875	7140	1010
876	7145	1002
877	7149	993
878	7153	984
879	7156	975
880	7240	978
881	7249	969
882	7255	961
883	7261	952
884	7267	944
885	7272	935
886	7278	927
887	7282	918
888	7287	909
889	7296	901
890	7303	893
891	7309	884
892	7315	876
893	7320	867
894	7326	859
895	7332	851
896	7338	842
897	7344	834
898	7349	825
899	7352	816
900	7357	808
901	7361	799
902	7365	791
903	7369	782
904	7373	774
905	7378	765
906	7382	757
907	7386	748
908	7393	740
909	7399	731
910	7405	723
911	7409	714
912	7413	706
913	7417	697
914	7423	689
915	7428	681
916	7433	672
917	7438	664
918	7444	656
919	7448	647
920	7453	639
921	7458	630
922	7462	622
923	7466	614
924	7471	605
925	7474	597
926	7477	588
927	7481	580
928	7486	572
929	7491	563
930	7496	555
931	7501	547
932	7505	538
933	7508	530
934	7512	522
935	7518	514
936	7523	505
937	7527	497
938	7532	489
939	7536	481
940	7541	472
941	7544	464
942	7550	456
943	7555	448
944	7561	440
945	7566	431
946	7571	423
947	7575	415
948	7580	407
949	7583	399
950	7588	390
951	7592	382
952	7596	374
953	7600	366
954	7604	358
955	7609	350
956	7613	342
957	7618	333
958	7624	325
959	7628	317
960	7632	309
961	7636	301
962	7641	293
963	7645	285
964	7649	277
965	7653	269
966	7658	261
967	7662	253
968	7666	245
969	7671	237
970	7674	229
971	7679	221
972	7684	213
973	7690	205
974	7695	197
975	7698	189
976	7703	181
977	7707	173
978	7711	165
979	7716	157
980	7722	149
981	7726	141
982	7729	133
983	7734	125
984	7738	117
985	7742	109
986	7745	102
987	7750	94
988	7754	86
989	7759	78
990	7763	70
991	7769	62
992	7773	54
993	7778	46
994	7783	39
995	7787	31
996	7792	23
997	7797	15
998	7801	7
999	7805	0
