iter	Passed	Remaining
346	2651	4989
347	2658	4980
348	2665	4972
349	2673	4964
350	2679	4954
351	2686	4945
352	2692	4935
353	2701	4929
354	2708	4920
355	2715	4912
356	2722	4903
357	2730	4896
358	2736	4886
359	2742	4875
360	2750	4868
361	2757	4859
362	2765	4853
363	2772	4844
364	2780	4837
365	2787	4828
366	2796	4823
367	2804	4815
368	2812	4809
369	2819	4800
370	2826	4792
371	2833	4783
372	2840	4774
373	2847	4765
374	2855	4759
375	2863	4752
376	2870	4743
377	2876	4733
378	2882	4723
379	2889	4713
380	2895	4704
381	2904	4698
382	2910	4688
383	2917	4680
384	2925	4672
385	2932	4664
386	2939	4655
387	2947	4648
388	2955	4642
389	2961	4631
390	2968	4624
391	2974	4613
392	2981	4604
393	2989	4598
394	3001	4596
395	3009	4589
396	3016	4581
397	3023	4572
398	3031	4565
399	3038	4558
400	3046	4550
401	3054	4543
402	3063	4538
403	3071	4530
404	3081	4527
405	3093	4525
406	3101	4519
407	3110	4513
408	3121	4509
409	3129	4502
410	3134	4491
411	3141	4483
412	3147	4473
413	3152	4461
414	3161	4456
415	3167	4447
416	3174	4438
417	3180	4428
418	3186	4418
419	3191	4407
420	3198	4398
421	3204	4389
422	3225	4400
423	3236	4397
424	3249	4396
425	3261	4394
426	3271	4389
427	3277	4379
428	3284	4372
429	3293	4365
430	3301	4358
431	3308	4349
432	3316	4342
433	3322	4333
434	3330	4325
435	3338	4318
436	3345	4309
437	3351	4300
438	3358	4291
439	3366	4284
440	3374	4277
441	3382	4270
442	3388	4260
443	3396	4253
444	3404	4246
445	3412	4239
446	3418	4228
447	3424	4219
448	3431	4211
449	3440	4205
450	3448	4197
451	3454	4187
452	3460	4178
453	3466	4168
454	3474	4161
455	3482	4154
456	3490	4147
457	3498	4139
458	3504	4129
459	3510	4121
460	3516	4111
461	3523	4102
462	3528	4092
463	3533	4081
464	3539	4071
465	3545	4062
466	3553	4055
467	3559	4046
468	3568	4040
469	3574	4030
470	3581	4022
471	3588	4014
472	3594	4004
473	3601	3996
474	3608	3987
475	3616	3980
476	3623	3972
477	3630	3965
478	3637	3956
479	3644	3948
480	3652	3941
481	3659	3932
482	3665	3923
483	3672	3915
484	3683	3910
485	3693	3906
486	3703	3901
487	3711	3894
488	3718	3885
489	3724	3876
490	3732	3869
491	3739	3861
492	3747	3854
493	3753	3844
494	3761	3837
495	3769	3830
496	3777	3822
497	3784	3815
498	3790	3806
499	3796	3796
500	3803	3787
501	3810	3780
502	3815	3770
503	3823	3763
504	3830	3755
505	3839	3748
506	3847	3741
507	3854	3733
508	3861	3724
509	3866	3715
510	3874	3708
511	3881	3699
512	3888	3691
513	3894	3682
514	3903	3676
515	3909	3667
516	3916	3658
517	3922	3650
518	3928	3641
519	3937	3634
520	3942	3625
521	3950	3617
522	3956	3608
523	3963	3600
524	3970	3592
525	3977	3584
526	3985	3576
527	3991	3568
528	3998	3560
529	4004	3551
530	4012	3543
531	4018	3535
532	4026	3527
533	4033	3520
534	4040	3511
535	4047	3503
536	4054	3496
537	4062	3488
538	4070	3481
539	4079	3475
540	4085	3466
541	4095	3460
542	4101	3451
543	4108	3443
544	4115	3435
545	4121	3426
546	4126	3417
547	4132	3408
548	4138	3399
549	4145	3391
550	4153	3384
551	4160	3376
552	4166	3367
553	4173	3360
554	4181	3352
555	4206	3359
556	4218	3355
557	4228	3349
558	4237	3343
559	4244	3334
560	4251	3326
561	4257	3318
562	4267	3312
563	4274	3304
564	4280	3295
565	4287	3287
566	4293	3278
567	4301	3271
568	4307	3262
569	4315	3255
570	4322	3247
571	4330	3240
572	4337	3232
573	4347	3226
574	4353	3217
575	4361	3210
576	4368	3202
577	4375	3194
578	4382	3186
579	4388	3177
580	4396	3170
581	4403	3162
582	4411	3155
583	4419	3147
584	4426	3140
585	4434	3133
586	4442	3125
587	4449	3117
588	4459	3111
589	4467	3104
590	4475	3097
591	4483	3089
592	4489	3081
593	4496	3073
594	4505	3066
595	4511	3058
596	4520	3051
597	4526	3043
598	4533	3035
599	4541	3027
600	4548	3019
601	4556	3012
602	4564	3005
603	4570	2996
604	4579	2990
605	4587	2982
606	4595	2975
607	4600	2966
608	4606	2957
609	4614	2950
610	4620	2941
611	4628	2934
612	4635	2926
613	4642	2918
614	4649	2910
615	4657	2903
616	4663	2894
617	4669	2886
618	4677	2879
619	4684	2871
620	4694	2864
621	4702	2857
622	4709	2849
623	4716	2841
624	4723	2834
625	4730	2825
626	4738	2819
627	4749	2813
628	4762	2808
629	4769	2801
630	4775	2792
631	4781	2784
632	4788	2776
633	4794	2767
634	4801	2760
635	4807	2751
636	4818	2745
637	4824	2737
638	4832	2730
639	4840	2722
640	4850	2716
641	4858	2709
642	4867	2702
643	4875	2695
644	4885	2688
645	4893	2681
646	4902	2674
647	4911	2668
648	4918	2660
649	4928	2653
650	4935	2646
651	4945	2639
652	4953	2632
653	4961	2625
654	4967	2616
655	4976	2609
656	4986	2603
657	4995	2596
658	5003	2588
659	5010	2580
660	5020	2574
661	5027	2567
662	5034	2559
663	5041	2550
664	5047	2542
665	5055	2535
666	5060	2526
667	5066	2518
668	5075	2511
669	5082	2503
670	5089	2495
671	5096	2487
672	5102	2479
673	5108	2470
674	5119	2464
675	5126	2457
676	5136	2450
677	5145	2443
678	5153	2436
679	5160	2428
680	5210	2440
681	5225	2436
682	5233	2429
683	5241	2421
684	5248	2413
685	5254	2405
686	5261	2397
687	5269	2389
688	5277	2381
689	5284	2374
690	5292	2366
691	5300	2359
692	5304	2350
693	5311	2341
694	5317	2333
695	5322	2324
696	5329	2316
697	5334	2308
698	5339	2299
699	5344	2290
700	5349	2281
701	5355	2273
702	5360	2264
703	5366	2256
704	5371	2247
705	5377	2239
706	5383	2231
707	5392	2223
708	5398	2215
709	5404	2207
710	5411	2199
711	5416	2190
712	5422	2182
713	5430	2175
714	5435	2166
715	5441	2158
716	5448	2150
717	5454	2142
718	5460	2134
719	5465	2125
720	5471	2117
721	5477	2109
722	5483	2100
723	5489	2092
724	5495	2084
725	5499	2075
726	5505	2067
727	5511	2059
728	5517	2051
729	5523	2042
730	5531	2035
731	5539	2028
732	5545	2019
733	5551	2011
734	5558	2003
735	5565	1996
736	5571	1988
737	5577	1980
738	5583	1971
739	5590	1964
740	5597	1956
741	5602	1948
742	5609	1940
743	5616	1932
744	5623	1924
745	5630	1917
746	5636	1908
747	5641	1900
748	5647	1892
749	5652	1884
750	5657	1875
751	5665	1868
752	5671	1860
753	5678	1852
754	5684	1844
755	5690	1836
756	5698	1829
757	5704	1821
758	5710	1813
759	5717	1805
760	5725	1798
761	5731	1790
762	5737	1782
763	5742	1773
764	5748	1765
765	5755	1758
766	5761	1750
767	5767	1742
768	5772	1734
769	5777	1725
770	5783	1717
771	5790	1710
772	5796	1702
773	5804	1694
774	5810	1686
775	5816	1678
776	5822	1671
777	5829	1663
778	5836	1655
779	5842	1647
780	5849	1640
781	5856	1632
782	5862	1624
783	5868	1616
784	5873	1608
785	5880	1601
786	5888	1593
787	5893	1585
788	5899	1577
789	5904	1569
790	5910	1561
791	5915	1553
792	5919	1545
793	5925	1537
794	5931	1529
795	5937	1521
796	5942	1513
797	5948	1505
798	5954	1497
799	5959	1489
800	5965	1482
801	5971	1474
802	5978	1466
803	5985	1459
804	5990	1451
805	5999	1443
806	6003	1435
807	6009	1428
808	6016	1420
809	6022	1412
810	6028	1404
811	6034	1397
812	6042	1389
813	6046	1381
814	6051	1373
815	6057	1365
816	6062	1357
817	6067	1350
818	6073	1342
819	6079	1334
820	6084	1326
821	6090	1318
822	6095	1311
823	6101	1303
824	6107	1295
825	6112	1287
826	6117	1279
827	6122	1271
828	6127	1263
829	6133	1256
830	6140	1248
831	6145	1240
832	6151	1233
833	6156	1225
834	6165	1218
835	6197	1215
836	6205	1208
837	6226	1203
838	6239	1197
839	6280	1196
840	6299	1191
841	6316	1185
842	6325	1178
843	6335	1170
844	6343	1163
845	6364	1158
846	6384	1153
847	6399	1147
848	6408	1139
849	6413	1131
850	6421	1124
851	6428	1116
852	6433	1108
853	6439	1100
854	6446	1093
855	6453	1085
856	6460	1078
857	6466	1070
858	6472	1062
859	6479	1054
860	6486	1047
861	6494	1039
862	6502	1032
863	6509	1024
864	6516	1016
865	6522	1009
866	6527	1001
867	6535	993
868	6543	986
869	6552	979
870	6561	971
871	6567	964
872	6576	956
873	6584	949
874	6593	941
875	6599	934
876	6607	926
877	6613	918
878	6621	911
879	6629	903
880	6636	896
881	6645	889
882	6654	881
883	6661	874
884	6672	867
885	6691	860
886	6707	854
887	6721	847
888	6736	841
889	6750	834
890	6765	827
891	6780	820
892	6791	813
893	6808	807
894	6821	800
895	6839	793
896	6855	787
897	6872	780
898	6890	774
899	6903	767
900	6918	760
901	6972	757
902	6987	750
903	7002	743
904	7018	736
905	7035	729
906	7053	723
907	7069	716
908	7086	709
909	7106	702
910	7118	695
911	7131	688
912	7147	681
913	7162	673
914	7224	671
915	7238	663
916	7492	678
917	7504	670
918	7516	662
919	7528	654
920	7538	646
921	7549	638
922	7559	630
923	7564	622
924	7570	613
925	7577	605
926	7585	597
927	7591	588
928	7598	580
929	7602	572
930	7608	563
931	7616	555
932	7622	547
933	7628	539
934	7634	530
935	7640	522
936	7646	514
937	7653	505
938	7660	497
939	7667	489
940	7673	481
941	7680	472
942	7689	464
943	7696	456
944	7703	448
945	7711	440
946	7719	432
947	7726	423
948	7731	415
949	7737	407
950	7743	399
951	7750	390
952	7758	382
953	7764	374
954	7772	366
955	7779	358
956	7787	349
957	7794	341
958	7801	333
959	7809	325
960	7816	317
961	7825	309
962	7832	300
963	7840	292
964	7847	284
965	7853	276
966	7861	268
967	7869	260
968	7875	251
969	7883	243
970	7889	235
971	7895	227
972	7904	219
973	7912	211
974	7921	203
975	7928	194
976	7936	186
977	7943	178
978	7949	170
979	7955	162
980	7964	154
981	7974	146
982	7984	138
983	7992	129
984	8000	121
985	8010	113
986	8017	105
987	8025	97
988	8031	89
989	8041	81
990	8046	73
991	8054	64
992	8060	56
993	8066	48
994	8072	40
995	8079	32
996	8086	24
997	8094	16
998	8100	8
999	8106	0
